$ 2013 pst,,,,,,,,,,,
"# Blowout used as estimate for TDS, Breitenbush for SED, Blowout for all others",,,,,,,,,,,
#   JDAY,TDS,BIGSED,PTSED,PO4,NH4,Nox,RDOM,RPOM,ALG-BG,ALG-OTH,DO
177.042,25.17,2.14,1.58,0.008,0.007,0.045,0.97,0.3,0,0,10.57487679
177.083,25.18,2.14,1.58,0.008,0.007,0.045,0.98,0.3,0,0,10.59959534
177.125,25.18,2.13,1.58,0.008,0.007,0.045,0.98,0.3,0,0,10.62088502
177.167,25.19,2.13,1.58,0.008,0.007,0.044,0.98,0.31,0,0,10.62088502
177.208,25.2,2.12,1.57,0.008,0.007,0.044,0.98,0.31,0,0,10.65302149
177.25,25.2,2.11,1.57,0.008,0.007,0.044,0.98,0.31,0,0,10.66024179
177.292,25.21,2.11,1.57,0.008,0.007,0.044,0.98,0.31,0,0,10.66378115
177.333,25.21,2.1,1.57,0.008,0.007,0.043,0.98,0.31,0,0,10.64602844
177.375,25.22,2.1,1.57,0.008,0.007,0.043,0.98,0.31,0,0,10.59639175
177.417,25.22,2.09,1.57,0.008,0.007,0.043,0.98,0.31,0,0,10.58239012
177.458,25.23,2.09,1.56,0.008,0.007,0.042,0.99,0.31,0,0,10.55780307
177.5,25.24,2.08,1.56,0.008,0.007,0.042,0.99,0.31,0,0,10.49173866
177.542,25.24,2.08,1.56,0.008,0.007,0.042,0.99,0.31,0,0,10.45049545
177.583,25.25,2.07,1.56,0.008,0.007,0.042,0.99,0.31,0,0,10.42647603
177.625,25.25,2.06,1.56,0.008,0.007,0.041,0.99,0.31,0,0,10.42647603
177.667,25.26,2.06,1.55,0.008,0.007,0.041,0.99,0.31,0,0,10.42992943
177.708,25.27,2.05,1.55,0.008,0.007,0.041,0.99,0.31,0,0,10.42992943
177.75,25.27,2.05,1.55,0.008,0.007,0.04,0.99,0.31,0,0,10.4539565
177.792,25.28,2.04,1.55,0.008,0.007,0.04,1,0.31,0,0,10.4539565
177.833,25.28,2.04,1.55,0.008,0.007,0.04,1,0.31,0,0,10.50230703
177.875,25.29,2.03,1.55,0.008,0.007,0.04,1,0.31,0,0,10.5337393
177.917,25.3,2.03,1.54,0.008,0.007,0.039,1,0.31,0,0,10.55817995
177.958,25.3,2.02,1.54,0.008,0.007,0.039,1,0.31,0,0,10.58272145
178,25.31,2.02,1.54,0.008,0.007,0.039,1,0.31,0,0,10.5790817
178.042,25.31,2.01,1.54,0.008,0.007,0.039,1,0.31,0,0,10.60371645
178.083,25.32,2,1.54,0.008,0.007,0.038,1,0.31,0,0,10.62845312
178.125,25.33,2,1.53,0.008,0.007,0.038,1.01,0.31,0,0,10.65329228
178.167,25.33,1.99,1.53,0.008,0.007,0.038,1.01,0.31,0,0,10.68190709
178.208,25.34,1.99,1.53,0.008,0.007,0.037,1.01,0.31,0,0,10.68911104
178.25,25.34,1.98,1.53,0.008,0.007,0.037,1.01,0.31,0,0,10.68911104
178.292,25.35,1.98,1.53,0.008,0.007,0.037,1.01,0.31,0,0,10.69617373
178.333,25.36,1.97,1.53,0.008,0.007,0.037,1.01,0.32,0,0,10.67485549
178.375,25.36,1.97,1.52,0.008,0.007,0.036,1.01,0.32,0,0,10.55143889
178.417,25.37,1.96,1.52,0.008,0.007,0.036,1.01,0.32,0,0,10.43053444
178.458,25.37,1.95,1.52,0.008,0.007,0.036,1.01,0.32,0,0,10.31207479
178.5,25.38,1.95,1.52,0.008,0.007,0.035,1.02,0.32,0,0,10.19248814
178.542,25.39,1.94,1.52,0.008,0.007,0.035,1.02,0.32,0,0,9.970718671
178.583,25.39,1.94,1.52,0.008,0.008,0.035,1.02,0.32,0,0,9.796839073
178.625,25.4,1.93,1.51,0.008,0.008,0.035,1.02,0.32,0,0,9.796839073
178.667,25.4,1.93,1.51,0.008,0.008,0.034,1.02,0.32,0,0,9.88636454
178.708,25.41,1.92,1.51,0.008,0.008,0.034,1.02,0.32,0,0,9.904868716
178.75,25.42,1.92,1.51,0.008,0.008,0.034,1.02,0.32,0,0,9.951974823
178.792,25.42,1.91,1.51,0.008,0.008,0.034,1.02,0.32,0,0,10.06307748
178.833,25.43,1.9,1.5,0.008,0.008,0.033,1.03,0.32,0,0,10.15706233
178.875,25.43,1.9,1.5,0.008,0.008,0.033,1.03,0.32,0,0,10.20961502
178.917,25.44,1.89,1.5,0.008,0.008,0.033,1.03,0.32,0,0,10.2558248
178.958,25.45,1.89,1.5,0.008,0.008,0.032,1.03,0.32,0,0,10.30240962
179,25.45,1.88,1.5,0.008,0.008,0.032,1.03,0.32,0,0,10.34937355
179.042,25.46,1.88,1.5,0.008,0.008,0.032,1.03,0.32,0,0,10.39672074
179.083,25.46,1.87,1.49,0.008,0.008,0.032,1.03,0.32,0,0,10.44445538
179.125,25.47,1.87,1.49,0.008,0.008,0.031,1.03,0.32,0,0,10.49258169
179.167,25.47,1.86,1.49,0.008,0.008,0.031,1.03,0.32,0,0,10.52040051
179.208,25.48,1.85,1.49,0.008,0.008,0.031,1.04,0.32,0,0,10.54471942
179.25,25.49,1.85,1.49,0.008,0.008,0.031,1.04,0.32,0,0,10.56913844
179.292,25.49,1.84,1.49,0.008,0.008,0.03,1.04,0.32,0,0,10.59002649
179.333,25.5,1.84,1.48,0.008,0.008,0.03,1.04,0.32,0,0,10.51332435
179.375,25.5,1.83,1.48,0.008,0.008,0.03,1.04,0.32,0,0,10.41008725
179.417,25.51,1.83,1.48,0.008,0.008,0.029,1.04,0.32,0,0,10.23862368
179.458,25.52,1.82,1.48,0.008,0.008,0.029,1.04,0.32,0,0,10.02726163
179.5,25.52,1.82,1.48,0.008,0.008,0.029,1.04,0.33,0,0,9.823240512
179.542,25.53,1.81,1.47,0.008,0.008,0.029,1.05,0.33,0,0,9.543898392
179.583,25.53,1.8,1.47,0.008,0.008,0.028,1.05,0.33,0,0,9.37966081
179.625,25.54,1.8,1.47,0.008,0.008,0.028,1.05,0.33,0,0,9.297735222
179.667,25.55,1.79,1.47,0.008,0.008,0.028,1.05,0.33,0,0,9.300956621
179.708,25.55,1.79,1.47,0.008,0.008,0.027,1.05,0.33,0,0,9.376413711
179.75,25.56,1.78,1.47,0.008,0.008,0.027,1.05,0.33,0,0,9.540725517
179.792,25.56,1.78,1.46,0.008,0.008,0.027,1.05,0.33,0,0,9.647148868
179.833,25.57,1.77,1.46,0.008,0.008,0.027,1.05,0.33,0,0,9.716648927
179.875,25.58,1.77,1.46,0.008,0.008,0.026,1.06,0.33,0,0,9.786973219
179.917,25.58,1.76,1.46,0.008,0.008,0.026,1.06,0.33,0,0,9.873143468
179.958,25.59,1.76,1.46,0.008,0.008,0.026,1.06,0.33,0,0,9.920027674
180,25.59,1.75,1.45,0.008,0.008,0.026,1.06,0.33,0,0,9.963986259
180.042,25.6,1.74,1.45,0.008,0.008,0.025,1.06,0.33,0,0,10.02726163
180.083,25.61,1.74,1.45,0.008,0.008,0.025,1.06,0.33,0,0,10.0754254
180.125,25.61,1.73,1.45,0.008,0.008,0.025,1.06,0.33,0,0,10.12062823
180.167,25.62,1.73,1.45,0.008,0.008,0.024,1.06,0.33,0,0,10.1695595
180.208,25.62,1.72,1.45,0.008,0.008,0.024,1.06,0.33,0,0,10.21550936
180.25,25.63,1.72,1.44,0.008,0.008,0.024,1.07,0.33,0,0,10.23862368
180.292,25.64,1.71,1.44,0.008,0.008,0.024,1.07,0.33,0,0,10.26183159
180.333,25.64,1.71,1.44,0.008,0.008,0.023,1.07,0.33,0,0,10.1891167
180.375,25.65,1.7,1.44,0.008,0.008,0.023,1.07,0.33,0,0,10.14000905
180.417,25.65,1.69,1.44,0.008,0.008,0.023,1.07,0.33,0,0,9.976042954
180.458,25.66,1.69,1.44,0.008,0.008,0.022,1.07,0.33,0,0,9.798372249
180.5,25.67,1.68,1.43,0.008,0.008,0.022,1.07,0.33,0,0,9.64394346
180.542,25.67,1.68,1.43,0.008,0.008,0.022,1.07,0.33,0,0,9.453154421
180.583,25.68,1.67,1.43,0.008,0.009,0.022,1.08,0.33,0,0,9.291416321
180.625,25.68,1.67,1.43,0.008,0.009,0.021,1.08,0.33,0,0,9.233222957
180.667,25.69,1.66,1.43,0.008,0.009,0.021,1.08,0.34,0,0,9.233222957
180.708,25.7,1.66,1.42,0.008,0.009,0.021,1.08,0.34,0,0,9.288318818
180.75,25.7,1.65,1.42,0.008,0.009,0.021,1.08,0.34,0,0,9.363799967
180.792,25.71,1.64,1.42,0.008,0.009,0.02,1.08,0.34,0,0,9.48065449
180.833,25.71,1.64,1.42,0.008,0.009,0.02,1.08,0.34,0,0,9.610088066
180.875,25.72,1.63,1.42,0.008,0.009,0.02,1.08,0.34,0,0,9.700264621
180.917,25.72,1.63,1.42,0.008,0.009,0.019,1.08,0.34,0,0,9.767111651
180.958,25.73,1.62,1.41,0.008,0.009,0.019,1.09,0.34,0,0,9.853115454
181,25.74,1.62,1.41,0.008,0.009,0.019,1.09,0.34,0,0,9.896629062
181.042,25.74,1.61,1.41,0.008,0.009,0.019,1.09,0.34,0,0,9.962549574
181.083,25.75,1.61,1.41,0.008,0.009,0.018,1.09,0.34,0,0,10.0259332
181.125,25.75,1.6,1.41,0.008,0.009,0.018,1.09,0.34,0,0,10.07083971
181.167,25.76,1.59,1.4,0.008,0.009,0.018,1.09,0.34,0,0,10.13537936
181.208,25.77,1.59,1.4,0.008,0.009,0.018,1.09,0.34,0,0,10.16174055
181.25,25.77,1.58,1.4,0.009,0.009,0.017,1.09,0.34,0,0,10.20422128
181.292,25.78,1.58,1.4,0.009,0.009,0.017,1.1,0.34,0,0,10.22735448
181.333,25.78,1.57,1.4,0.009,0.009,0.017,1.1,0.34,0,0,10.17442387
181.375,25.79,1.57,1.4,0.009,0.009,0.016,1.1,0.34,0,0,10.07292761
181.417,25.8,1.56,1.39,0.009,0.009,0.016,1.1,0.34,0,0,9.91039072
181.458,25.8,1.56,1.39,0.009,0.009,0.016,1.1,0.34,0,0,9.706309809
181.5,25.81,1.55,1.39,0.009,0.009,0.016,1.1,0.34,0,0,9.4955436
181.542,25.81,1.54,1.39,0.009,0.009,0.015,1.1,0.34,0,0,9.269993233
181.583,25.82,1.54,1.39,0.009,0.009,0.015,1.1,0.34,0,0,9.075574001
181.625,25.83,1.53,1.39,0.009,0.009,0.015,1.11,0.34,0,0,8.997891096
181.667,25.83,1.53,1.38,0.009,0.009,0.014,1.11,0.34,0,0,8.997891096
181.708,25.84,1.52,1.38,0.009,0.009,0.014,1.11,0.34,0,0,9.050637774
181.75,25.84,1.52,1.38,0.009,0.009,0.014,1.11,0.34,0,0,9.132215285
181.792,25.85,1.51,1.38,0.009,0.009,0.014,1.11,0.34,0,0,9.234353742
181.833,25.86,1.51,1.38,0.009,0.009,0.013,1.11,0.35,0,0,9.358104068
181.875,25.86,1.5,1.37,0.009,0.009,0.013,1.11,0.35,0,0,9.444424364
181.917,25.87,1.49,1.37,0.009,0.009,0.013,1.11,0.35,0,0,9.508489014
181.958,25.87,1.49,1.37,0.009,0.009,0.013,1.11,0.35,0,0,9.569981981
182,25.88,1.48,1.37,0.009,0.009,0.012,1.12,0.35,0,0,9.632194672
182.042,25.89,1.48,1.37,0.009,0.009,0.012,1.12,0.35,0,0,9.674075444
182.083,25.89,1.47,1.37,0.009,0.009,0.012,1.12,0.35,0,0,9.737513903
182.125,25.9,1.47,1.36,0.009,0.009,0.011,1.12,0.35,0,0,9.804969612
182.167,25.9,1.46,1.36,0.009,0.009,0.011,1.12,0.35,0,0,9.844920779
182.208,25.91,1.46,1.36,0.009,0.009,0.011,1.12,0.35,0,0,9.89177411
182.25,25.92,1.45,1.36,0.009,0.009,0.011,1.12,0.35,0,0,9.920423417
182.292,25.92,1.45,1.36,0.009,0.009,0.01,1.12,0.35,0,0,9.942441738
182.333,25.93,1.44,1.35,0.009,0.009,0.01,1.13,0.35,0,0,9.895067381
182.375,25.93,1.43,1.35,0.009,0.009,0.01,1.13,0.35,0,0,9.804969612
182.417,25.94,1.43,1.35,0.009,0.009,0.009,1.13,0.35,0,0,9.653094201
182.458,25.95,1.42,1.35,0.009,0.009,0.009,1.13,0.35,0,0,9.46460136
182.5,25.95,1.42,1.35,0.009,0.009,0.009,1.13,0.35,0,0,9.282656163
182.542,25.96,1.41,1.35,0.009,0.009,0.009,1.13,0.35,0,0,9.094077761
182.583,25.96,1.41,1.34,0.009,0.01,0.008,1.13,0.35,0,0,8.951922185
182.625,25.97,1.4,1.34,0.009,0.01,0.008,1.13,0.35,0,0,8.897406673
182.667,25.97,1.4,1.34,0.009,0.01,0.008,1.13,0.35,0,0,8.915511781
182.708,25.98,1.39,1.34,0.009,0.01,0.008,1.14,0.35,0,0,8.95491908
182.75,25.99,1.38,1.34,0.009,0.01,0.007,1.14,0.35,0,0,9.028573802
182.792,25.99,1.38,1.34,0.009,0.01,0.007,1.14,0.35,0,0,9.147360572
182.833,26,1.37,1.33,0.009,0.01,0.007,1.14,0.35,0,0,9.268853742
182.875,26,1.37,1.33,0.009,0.01,0.006,1.14,0.35,0,0,9.353515715
182.917,26.01,1.36,1.33,0.009,0.01,0.006,1.14,0.35,0,0,9.416204905
182.958,26.02,1.36,1.33,0.009,0.01,0.006,1.14,0.35,0,0,9.479745664
183,26.02,1.35,1.33,0.009,0.01,0.006,1.14,0.36,0,0,9.540725517
183.042,26.03,1.35,1.32,0.009,0.01,0.005,1.15,0.36,0,0,9.605608293
183.083,26.03,1.34,1.32,0.009,0.01,0.005,1.15,0.36,0,0,9.647148868
183.125,26.04,1.33,1.32,0.009,0.01,0.005,1.15,0.36,0,0,9.70684415
183.167,26.05,1.33,1.32,0.009,0.01,0.004,1.15,0.36,0,0,9.752428041
183.208,26.05,1.32,1.32,0.009,0.01,0.004,1.15,0.36,0,0,9.801754443
183.25,26.06,1.32,1.32,0.009,0.01,0.004,1.15,0.36,0,0,9.823240512
183.292,26.06,1.31,1.31,0.009,0.01,0.004,1.15,0.36,0,0,9.848077074
183.333,26.07,1.31,1.31,0.009,0.01,0.003,1.15,0.36,0,0,9.823240512
183.375,26.08,1.3,1.31,0.009,0.01,0.003,1.16,0.36,0,0,9.710069407
183.417,26.08,1.3,1.31,0.009,0.01,0.003,1.16,0.36,0,0,9.561209479
183.458,26.09,1.29,1.31,0.009,0.01,0.003,1.16,0.36,0,0,9.396271307
183.5,26.09,1.28,1.3,0.009,0.01,0.002,1.16,0.36,0,0,9.213971187
183.542,26.1,1.28,1.3,0.009,0.01,0.002,1.16,0.36,0,0,9.022355522
183.583,26.1,1.27,1.3,0.009,0.01,0.002,1.16,0.36,0,0,8.855576525
183.625,26.1,1.27,1.3,0.009,0.01,0.002,1.16,0.36,0,0,8.802176176
183.667,26.1,1.27,1.3,0.009,0.01,0.002,1.16,0.36,0,0,8.802176176
183.708,26.1,1.27,1.3,0.009,0.01,0.002,1.15,0.36,0,0,8.873506747
183.75,26.1,1.27,1.3,0.009,0.01,0.002,1.15,0.36,0,0,8.945887546
183.792,26.1,1.27,1.3,0.009,0.01,0.002,1.15,0.36,0,0,9.043915098
183.833,26.1,1.27,1.3,0.009,0.01,0.002,1.15,0.36,0,0,9.15982589
183.875,26.1,1.27,1.3,0.009,0.01,0.002,1.15,0.36,0,0,9.265135479
183.917,26.1,1.27,1.3,0.009,0.01,0.002,1.15,0.36,0,0,9.326727924
183.958,26.1,1.27,1.3,0.009,0.01,0.002,1.14,0.36,0,0,9.389152318
184,26.1,1.27,1.3,0.009,0.01,0.002,1.14,0.35,0,0,9.469142866
184.042,26.1,1.27,1.3,0.009,0.01,0.002,1.14,0.35,0,0,9.509600581
184.083,26.1,1.27,1.3,0.009,0.01,0.002,1.14,0.35,0,0,9.574053952
184.125,26.1,1.27,1.3,0.009,0.01,0.002,1.14,0.35,0,0,9.639389508
184.167,26.1,1.27,1.3,0.009,0.01,0.002,1.14,0.35,0,0,9.684357571
184.208,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.750857358
184.25,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.793463914
184.292,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.811640847
184.333,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.786973219
184.375,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.67459312
184.417,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.506314132
184.458,26.1,1.27,1.3,0.009,0.01,0.002,1.13,0.35,0,0,9.343268894
184.5,26.1,1.27,1.3,0.009,0.01,0.002,1.12,0.35,0,0,9.18511278
184.542,26.1,1.27,1.3,0.009,0.01,0.002,1.12,0.35,0,0,9.016158546
184.583,26.1,1.27,1.3,0.009,0.01,0.002,1.12,0.35,0,0,8.867547063
184.625,26.1,1.27,1.3,0.009,0.01,0.002,1.12,0.35,0,0,8.831837231
184.667,26.1,1.27,1.3,0.009,0.01,0.002,1.12,0.35,0,0,8.879443938
184.708,26.1,1.27,1.3,0.009,0.01,0.002,1.12,0.35,0,0,8.988484119
184.75,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.35,0,0,9.084366019
184.792,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.35,0,0,9.197981638
184.833,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.34,0,0,9.340159093
184.875,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.34,0,0,9.425734448
184.917,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.34,0,0,9.529946511
184.958,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.34,0,0,9.612120608
185,26.1,1.27,1.3,0.009,0.01,0.002,1.11,0.34,0,0,9.695579983
185.042,26.1,1.27,1.3,0.009,0.01,0.002,1.1,0.34,0,0,9.762273462
185.083,26.1,1.27,1.3,0.009,0.01,0.002,1.1,0.34,0,0,9.869740019
185.125,26.1,1.27,1.3,0.009,0.01,0.002,1.1,0.34,0,0,9.931951893
185.167,26.1,1.27,1.3,0.009,0.01,0.002,1.1,0.34,0,0,10.00153455
185.208,26.1,1.27,1.3,0.009,0.01,0.002,1.1,0.34,0,0,10.06862109
185.25,26.1,1.27,1.3,0.009,0.01,0.002,1.1,0.34,0,0,10.14000905
185.292,26.1,1.27,1.3,0.009,0.01,0.002,1.09,0.34,0,0,10.16619532
185.333,26.1,1.27,1.3,0.009,0.01,0.002,1.09,0.34,0,0,10.14000905
185.375,26.1,1.27,1.3,0.009,0.01,0.002,1.09,0.34,0,0,9.998220337
185.417,26.1,1.27,1.3,0.009,0.01,0.002,1.09,0.34,0,0,9.838149321
185.458,26.1,1.27,1.3,0.009,0.01,0.002,1.09,0.34,0,0,9.640609833
185.5,26.1,1.27,1.3,0.009,0.01,0.002,1.09,0.34,0,0,9.453154421
185.542,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.34,0,0,9.275160173
185.583,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.34,0,0,9.115746568
185.625,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.34,0,0,9.075149944
185.667,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.33,0,0,9.109538098
185.708,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.33,0,0,9.201555469
185.75,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.33,0,0,9.301526363
185.792,26.1,1.27,1.3,0.009,0.01,0.002,1.08,0.33,0,0,9.423525207
185.833,26.1,1.27,1.3,0.009,0.01,0.002,1.07,0.33,0,0,9.527780169
185.875,26.1,1.27,1.3,0.009,0.01,0.002,1.07,0.33,0,0,9.61328692
185.917,26.1,1.27,1.3,0.009,0.01,0.002,1.07,0.33,0,0,9.696910348
185.958,26.1,1.27,1.3,0.009,0.01,0.002,1.07,0.33,0,0,9.781851504
186,26.1,1.27,1.3,0.009,0.01,0.002,1.07,0.33,0,0,9.846439435
186.042,26.1,1.27,1.3,0.009,0.01,0.002,1.07,0.33,0,0,9.915222159
186.083,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,9.959242368
186.125,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,10.00016009
186.167,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,10.04487266
186.208,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,10.06736341
186.25,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,10.11610751
186.292,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,10.13887813
186.333,26.1,1.27,1.3,0.009,0.01,0.002,1.06,0.33,0,0,10.11610751
186.375,26.1,1.27,1.3,0.009,0.01,0.002,1.05,0.33,0,0,9.99683882
186.417,26.1,1.27,1.3,0.009,0.01,0.002,1.05,0.33,0,0,9.793388973
186.458,26.1,1.27,1.3,0.009,0.01,0.002,1.05,0.33,0,0,9.621120904
186.5,26.1,1.27,1.3,0.009,0.01,0.002,1.05,0.33,0,0,9.450857902
186.542,26.1,1.27,1.3,0.009,0.01,0.002,1.05,0.32,0,0,9.272583478
186.583,26.1,1.27,1.3,0.009,0.01,0.002,1.05,0.32,0,0,9.116094834
186.625,26.1,1.27,1.3,0.009,0.01,0.002,1.04,0.32,0,0,9.075302193
186.667,26.1,1.27,1.3,0.009,0.01,0.002,1.04,0.32,0,0,9.128784757
186.708,26.1,1.27,1.3,0.009,0.01,0.002,1.04,0.32,0,0,9.221200764
186.75,26.1,1.27,1.3,0.009,0.01,0.002,1.04,0.32,0,0,9.338322625
186.792,26.1,1.27,1.3,0.009,0.01,0.002,1.04,0.32,0,0,9.441270667
186.833,26.1,1.27,1.3,0.009,0.01,0.002,1.04,0.32,0,0,9.569981981
186.875,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,9.68052599
186.917,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,9.768712929
186.958,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,9.851479662
187,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,9.91699118
187.042,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,10.00902516
187.083,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,10.07292761
187.125,26.1,1.27,1.3,0.009,0.01,0.002,1.03,0.32,0,0,10.16063855
187.167,26.1,1.27,1.3,0.009,0.01,0.002,1.02,0.32,0,0,10.2333053
187.208,26.1,1.27,1.3,0.009,0.01,0.002,1.02,0.32,0,0,10.30344053
187.25,26.1,1.27,1.3,0.009,0.01,0.002,1.02,0.32,0,0,10.37443691
187.292,26.1,1.27,1.3,0.009,0.01,0.002,1.02,0.32,0,0,10.42225322
187.333,26.1,1.27,1.3,0.009,0.01,0.002,1.02,0.32,0,0,10.36754528
187.375,26.1,1.27,1.3,0.009,0.01,0.002,1.02,0.31,0,0,10.19640636
187.417,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,10.00764882
187.458,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,9.781717586
187.5,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,9.561337328
187.542,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,9.415662587
187.583,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,9.196147964
187.625,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,9.078893351
187.667,26.1,1.27,1.3,0.009,0.01,0.002,1.01,0.31,0,0,9.116664315
187.708,26.1,1.27,1.3,0.009,0.01,0.002,1,0.31,0,0,9.193062637
187.75,26.1,1.27,1.3,0.009,0.01,0.002,1,0.31,0,0,9.29331438
187.792,26.1,1.27,1.3,0.009,0.01,0.002,1,0.31,0,0,9.398768224
187.833,26.1,1.27,1.3,0.009,0.01,0.002,1,0.31,0,0,9.52672182
187.875,26.1,1.27,1.3,0.009,0.01,0.002,1,0.31,0,0,9.615877616
187.917,26.1,1.27,1.3,0.009,0.01,0.002,1,0.31,0,0,9.703071156
187.958,26.1,1.27,1.3,0.009,0.01,0.002,0.99,0.31,0,0,9.770185496
188,26.1,1.27,1.3,0.009,0.01,0.002,0.99,0.31,0,0,9.834820085
188.042,26.1,1.27,1.3,0.009,0.01,0.002,0.99,0.31,0,0,9.900225997
188.083,26.1,1.27,1.3,0.009,0.01,0.002,0.99,0.31,0,0,9.969870004
188.125,26.1,1.27,1.3,0.009,0.01,0.002,0.99,0.31,0,0,10.03687884
188.167,26.1,1.27,1.3,0.009,0.01,0.002,0.99,0.31,0,0,10.08535765
188.208,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,10.15725979
188.25,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,10.20332898
188.292,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,10.22650366
188.333,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,10.20332898
188.375,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,10.03687884
188.417,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,9.853249384
188.458,26.1,1.27,1.3,0.009,0.009,0.002,0.98,0.3,0,0,9.633396149
188.5,26.1,1.27,1.3,0.009,0.009,0.002,0.97,0.3,0,0,9.425249861
188.542,26.1,1.27,1.3,0.009,0.009,0.002,0.97,0.3,0,0,9.244210207
188.583,26.1,1.27,1.3,0.009,0.009,0.002,0.97,0.3,0,0,9.050637774
188.625,26.1,1.27,1.3,0.009,0.009,0.002,0.97,0.3,0,0,8.979434017
188.667,26.1,1.27,1.3,0.009,0.009,0.002,0.97,0.3,0,0,9.016416751
188.708,26.1,1.27,1.3,0.009,0.009,0.002,0.97,0.3,0,0,9.110086677
188.75,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.208736083
188.792,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.328831039
188.833,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.454994743
188.875,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.546091673
188.917,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.635406685
188.958,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.701602735
189,26.1,1.27,1.3,0.009,0.009,0.002,0.96,0.3,0,0,9.768712929
189.042,26.1,1.27,1.3,0.009,0.009,0.002,0.95,0.3,0,0,9.861580328
189.083,26.1,1.27,1.3,0.009,0.009,0.002,0.95,0.29,0,0,9.927155876
189.125,26.1,1.27,1.3,0.009,0.009,0.002,0.95,0.29,0,0,9.99683882
189.167,26.1,1.27,1.3,0.009,0.009,0.002,0.95,0.29,0,0,10.06736341
189.208,26.1,1.27,1.3,0.009,0.009,0.002,0.95,0.29,0,0,10.11946447
189.25,26.1,1.27,1.3,0.009,0.009,0.002,0.95,0.29,0,0,10.19158791
189.292,26.1,1.27,1.3,0.009,0.009,0.002,0.94,0.29,0,0,10.21803644
189.333,26.1,1.27,1.3,0.009,0.009,0.002,0.94,0.29,0,0,10.19158791
189.375,26.1,1.27,1.3,0.009,0.009,0.002,0.94,0.29,0,0,10.051677
189.417,26.1,1.27,1.3,0.009,0.009,0.002,0.94,0.29,0,0,9.849842896
189.458,26.1,1.27,1.3,0.009,0.009,0.002,0.94,0.29,0,0,9.634070791
189.5,26.1,1.27,1.3,0.009,0.009,0.002,0.94,0.29,0,0,9.426666227
189.542,26.1,1.27,1.3,0.009,0.009,0.002,0.93,0.29,0,0,9.227064486
189.583,26.1,1.27,1.3,0.009,0.009,0.002,0.93,0.29,0,0,9.053331161
