$2013 B,reitenbu,"sh, pst",,no continuous usgs wq data 2013,,,,,,,
#,,,,,,,,,,,
#   JDAY,TDS,BIGSED,PTSED,PO4,NH4,NOx,RDOM,RPOM,ALG-BG,ALG-OTH,DO
324.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.73026368
324.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.79348586
324.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.82741616
324.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.89541567
324.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.93783152
324.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.94570555
324.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.01485605
324.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.02292757
324.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.05370898
324.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.02292757
324.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.02688419
324.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.05767548
324.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.06576713
324.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.04302718
324.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.13991652
324.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.18347667
324.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.2189035
324.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.26268328
324.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.3263044
324.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.36253586
325,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.43516536
325.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.47188986
325.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.51286941
325.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52104651
325.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56223541
325.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56649839
325.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.64518309
325.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.64518309
325.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.68694409
325.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6995015
325.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.7330394
325.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6995015
325.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6995015
325.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.65770823
325.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59142037
325.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.55849749
325.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.55440896
325.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.55440896
325.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52979897
325.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.57517864
325.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.58335566
325.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.62470419
325.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66213354
325.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66213354
326,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.69956838
326.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.73717362
326.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.67035255
326.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.80459501
326.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.80044291
326.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.8385329
326.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.86844968
326.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.83437003
326.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.93706992
326.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.94126541
326.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.94126541
326.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.93287443
326.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.8899616
326.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.83873291
326.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.75825743
326.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.71200106
326.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.67422141
326.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.64518309
326.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6161069
326.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.58732137
326.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.62038082
326.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6161069
326.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.62038082
326.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.65358812
327,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6493032
327.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.68264812
327.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.64518309
327.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.71200106
327.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.74131673
327.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.70355258
327.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.77092755
327.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.73301245
327.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.77092755
327.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.80066854
327.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.79632785
327.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.78781342
327.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.77946593
327.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.72863223
327.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.64457854
327.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59871105
327.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52849104
327.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52849104
327.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.46298891
327.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.49566699
327.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.49976605
327.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.50402907
327.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.50402907
327.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.50402907
328,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.54098418
328.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56986699
328.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.60300706
328.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.60300706
328.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.5368746
328.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66541524
328.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66541524
328.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.69899205
328.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.7370605
328.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.7370605
328.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.74123428
328.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.74123428
328.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.7370605
328.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.69049962
328.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.65279259
328.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.51599788
328.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.58202265
328.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.55717689
328.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.53260063
328.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.41043344
328.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.51649019
328.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52485224
328.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56186082
328.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56597038
329,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.57024433
329.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.60744274
329.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6449757
329.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.61172768
329.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6449757
329.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.67837271
329.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.71191954
329.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.71607169
329.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.75394285
329.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.79215411
329.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.79215411
329.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.78781342
329.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.77946593
329.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.73712462
329.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66147565
329.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.61969541
329.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59079737
329.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59079737
329.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56186082
329.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56597038
329.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.53731332
329.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.53731332
329.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.53731332
329.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56597038
330,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.57024433
330.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6033226
330.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59903766
330.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59903766
330.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52895128
330.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66147565
330.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59491751
330.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.65733421
330.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6530271
330.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.69082656
330.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6530271
330.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.61969541
330.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.57398715
330.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.53260063
330.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.4546482
330.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.41381712
330.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.37317268
330.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.30895177
330.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34099097
330.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34521071
330.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34521071
330.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.3131608
330.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34099097
330.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.37317268
331,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.3691049
331.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.36503711
331.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.4214488
331.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.41719665
331.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.41310804
331.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.44155917
331.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.44155917
331.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.46997025
331.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.46997025
331.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.46997025
331.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.46997025
331.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.43319702
331.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.39233786
331.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.31540996
331.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.27915526
331.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.23917849
331.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.20745761
331.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.20745761
331.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.1484521
331.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.08996071
331.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.18811819
331.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.19633274
331.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.23200223
331.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.27204163
332,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.30804446
332.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34437274
332.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.37662421
332.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.41310804
332.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.41719665
332.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.48246349
332.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.51960086
332.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52372105
332.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.55674212
332.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56516897
332.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.60250125
332.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.56516897
332.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.59421829
332.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.55261131
332.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.51119566
332.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.44155917
332.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.40901943
332.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.48246349
332.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.45811949
332.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.46648162
332.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.40973896
332.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.48320584
332.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.4873049
332.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.49140397
333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.52849104
333.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.5368746
333.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.57398715
333.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.61556464
333.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.58651241
333.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6530271
333.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.6530271
333.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.66147565
333.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.73279517
333.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.72863223
333.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.73712462
333.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.73712462
333.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.69913089
333.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.61969541
333.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.54936772
333.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.50812812
333.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.47950675
333.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.45117296
333.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.42279941
333.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.36253586
333.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.36658298
333.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34277485
333.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.35101006
333.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.35504693
334,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.25960877
334.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.31906673
334.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.29128094
334.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.33130779
334.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.32712006
334.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.35908379
334.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.29128094
334.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.29947463
334.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.33130779
334.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.27595492
334.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.34354883
334.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.3076683
334.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.26778185
334.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.20066861
334.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.1654264
334.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.15731459
334.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12224975
334.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.15731459
334.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12621621
334.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12621621
334.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12621621
334.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12621621
334.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12621621
334.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.11415817
335,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.11415817
335.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.13711455
335.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.14125
335.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.13313816
335.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.09797498
335.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.11691445
335.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.11293805
335.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.10880258
335.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.0819504
335.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.05109866
335.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.01627744
335.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.95935146
335.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.92903595
335.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.88697269
335.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.81912526
335.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.75574486
335.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.72240947
335.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.71067426
335.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.66565322
335.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.65779742
335.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.65394654
335.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.67531408
335.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.65971849
335.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.6305331
336,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.62652816
336.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.6148214
336.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.57796369
336.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.58195891
336.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.60311462
336.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.6360934
336.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.66147821
336.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.72035123
336.333,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.75793314
336.375,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.79552741
336.417,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.79959167
336.458,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.82952967
336.5,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.89783132
336.542,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.90176836
336.583,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.92818482
336.625,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.93607847
336.667,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.96262836
336.708,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,11.99325924
336.75,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.02402503
336.792,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.02800148
336.833,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.05891288
336.875,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.08996071
336.917,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.12114573
336.958,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.1524687
337,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.18811819
337.042,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.19214493
337.083,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.19633274
337.125,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.16483981
337.167,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.1688564
337.208,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.19633274
337.25,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.19633274
337.292,24.8,1.27,1.3,0.005,0.006,0,0.09,0.03,0,0,12.20438622
