Date,Site ID (new),Chl RFU,Chl ug/L
2020-06-17,PK,0.074,0.16
2020-06-17,PK,0.072,0.15
2020-06-17,PK,0.075,0.17
2020-06-17,PK,0.067,0.13
2020-06-17,PK,0.067,0.13
2020-06-17,PK,0.058,0.09
2020-06-17,PK,0.061,0.1
2020-06-17,BCR,0.13,0.41
2020-06-17,BCR,0.114,0.34
2020-06-17,BCR,0.123,0.37
2020-06-17,BCR,0.12,0.36
2020-06-17,BCR,0.131,0.41
2020-06-17,BCR,0.137,0.43
2020-06-17,BCR,0.138,0.44
2020-06-17,BCR,0.145,0.47
2020-06-17,BCR,0.145,0.47
2020-06-17,BCR,0.138,0.44
2020-06-17,LB,0.092,0.24
2020-06-17,LB,0.093,0.24
2020-06-17,LB,0.119,0.36
2020-06-17,LB,0.124,0.38
2020-06-17,LB,0.136,0.43
2020-06-17,LB,0.138,0.44
2020-06-17,LB,0.151,0.5
2020-06-17,LB,0.147,0.48
2020-06-17,LB,0.142,0.46
2020-06-17,LB,0.136,0.43
2020-06-17,LB,0.121,0.37
2020-06-17,LB,0.128,0.4
2020-06-17,LB,0.13,0.4
2020-06-17,LB,0.132,0.41
2020-06-17,LB,0.133,0.42
2020-06-17,LB,0.135,0.43
2020-06-17,LB,0.132,0.41
2020-06-17,LB,0.137,0.44
2020-06-17,HT,0.086,0.21
2020-06-17,HT,0.082,0.2
2020-06-17,HT,0.066,0.13
2020-06-17,HT,0.054,0.07
2020-06-17,HT,0.066,0.12
2020-06-17,HT,0.069,0.14
2020-06-17,HT,0.067,0.13
2020-06-17,HT,0.069,0.14
2020-06-17,BO,0.056,0.08
2020-06-17,BO,0.053,0.07
2020-06-17,BO,0.058,0.09
2020-06-17,BO,0.063,0.11
2020-06-17,BO,0.065,0.12
2020-06-17,BO,0.057,0.09
2020-06-17,BO,0.065,0.12
2020-06-17,BO,0.066,0.13
2020-06-17,BO,0.063,0.11
2020-06-17,BO,0.07,0.14
2020-06-17,BO,0.079,0.18
2020-06-17,BO,0.107,0.3
2020-06-17,BO,0.087,0.22
2020-06-17,BO,0.083,0.2
2020-06-17,BO,0.062,0.11
2020-06-17,BO,0.06,0.1
2020-06-19,PK,0.071,0.15
2020-06-19,PK,0.068,0.14
2020-06-19,PK,0.071,0.15
2020-06-19,PK,0.062,0.11
2020-06-19,PK,0.062,0.11
2020-06-19,PK,0.054,0.07
2020-06-19,PK,0.059,0.09
2020-06-19,PK,0.053,0.07
2020-06-19,BCR,0.132,0.41
2020-06-19,BCR,0.119,0.36
2020-06-19,BCR,0.108,0.31
2020-06-19,BCR,0.117,0.35
2020-06-19,BCR,0.127,0.39
2020-06-19,BCR,0.133,0.42
2020-06-19,LB,0.044,0.03
2020-06-19,LB,0.052,0.06
2020-06-19,LB,0.042,0.02
2020-06-19,HT,0.052,0.07
2020-06-19,HT,0.051,0.06
2020-06-19,HT,0.051,0.06
2020-06-19,HT,0.047,0.04
2020-06-19,HT,0.054,0.07
2020-06-19,HT,0.056,0.08
2020-06-22,PK,0.062,0.11
2020-06-22,PK,0.066,0.13
2020-06-22,PK,0.05,0.05
2020-06-22,PK,0.065,0.12
2020-06-22,PK,0.053,0.07
2020-06-22,PK,0.054,0.07
2020-06-22,BCR,0.12,0.36
2020-06-22,BCR,0.152,0.5
2020-06-22,BCR,0.169,0.57
2020-06-22,BCR,0.177,0.61
2020-06-22,BCR,0.165,0.56
2020-06-22,BCR,0.161,0.54
2020-06-22,BCR,0.142,0.46
2020-06-22,BCR,0.144,0.47
2020-06-22,LB,0.037,0.0
2020-06-22,HT,0.045,0.03
2020-06-22,HT,0.063,0.11
2020-06-22,HT,0.075,0.16
2020-06-22,HT,0.068,0.14
2020-06-22,BO,0.046,0.04
2020-06-22,BO,0.052,0.06
2020-06-22,BO,0.059,0.1
2020-06-22,BO,0.06,0.1
2020-06-22,BO,0.055,0.08
2020-06-22,BO,0.06,0.1
2020-06-22,BO,0.039,0.01
2020-06-22,BO,0.049,0.05
2020-06-22,BO,0.045,0.03
2020-06-22,BO,0.061,0.11
2020-06-22,BO,0.078,0.18
2020-06-22,BO,0.074,0.16
2020-06-22,BO,0.071,0.15
2020-06-22,BO,0.076,0.17
2020-06-24,PK,0.037,0.0
2020-06-24,PK,0.042,0.02
2020-06-24,PK,0.041,0.02
2020-06-24,PK,0.056,0.08
2020-06-24,PK,0.055,0.08
2020-06-24,PK,0.056,0.08
2020-06-24,PK,0.061,0.1
2020-06-24,PK,0.048,0.05
2020-06-24,PK,0.045,0.03
2020-06-24,PK,0.049,0.05
2020-06-24,PK,0.048,0.05
2020-06-24,PK,0.036,0.0
2020-06-24,PK,0.051,0.06
2020-06-24,PK,0.052,0.06
2020-06-24,PK,0.051,0.06
2020-06-24,PK,0.046,0.04
2020-06-24,BCR,0.061,0.1
2020-06-24,BCR,0.07,0.14
2020-06-24,BCR,0.078,0.18
2020-06-24,BCR,0.085,0.21
2020-06-24,BCR,0.064,0.12
2020-06-24,BCR,0.051,0.06
2020-06-24,BCR,0.056,0.08
2020-06-24,BCR,0.051,0.06
2020-06-24,BCR,0.072,0.15
2020-06-24,BCR,0.085,0.21
2020-06-24,BCR,0.084,0.21
2020-06-24,BCR,0.084,0.2
2020-06-24,BCR,0.061,0.1
2020-06-24,BCR,0.072,0.15
2020-06-24,BCR,0.076,0.17
2020-06-24,BCR,0.074,0.16
2020-06-24,BCR,0.08,0.18
2020-06-24,BCR,0.077,0.17
2020-06-24,BCR,0.074,0.16
2020-06-24,BCR,0.079,0.18
2020-06-24,BCR,0.085,0.21
2020-06-24,LB,0.107,0.3
2020-06-24,LB,0.114,0.33
2020-06-24,LB,0.106,0.3
2020-06-24,HT,0.066,0.12
2020-06-24,HT,0.073,0.15
2020-06-24,HT,0.078,0.18
2020-06-24,HT,0.066,0.12
2020-06-24,HT,0.076,0.17
2020-06-24,HT,0.065,0.12
2020-06-24,HT,0.053,0.07
2020-06-24,HT,0.055,0.08
2020-06-24,HT,0.063,0.11
2020-06-24,HT,0.078,0.18
2020-06-24,HT,0.083,0.2
2020-06-24,HT,0.098,0.27
2020-06-24,HT,0.095,0.25
2020-06-24,HT,0.092,0.24
2020-06-24,HT,0.097,0.26
2020-06-24,HT,0.086,0.21
2020-06-24,HT,0.1,0.28
2020-06-24,HT,0.106,0.3
2020-06-24,HT,0.108,0.31
2020-06-24,HT,0.107,0.31
2020-06-24,HT,0.089,0.22
2020-06-24,HT,0.066,0.13
2020-06-24,HT,0.079,0.18
2020-06-24,HT,0.056,0.08
2020-06-24,HT,0.071,0.15
2020-06-24,HT,0.082,0.19
2020-06-24,HT,0.063,0.11
2020-06-24,HT,0.068,0.13
2020-06-24,BO,0.114,0.34
2020-06-24,BO,0.126,0.39
2020-06-24,BO,0.122,0.37
2020-06-24,BO,0.123,0.38
2020-06-26,PK,0.038,0.0
2020-06-26,PK,0.036,0.0
2020-06-26,PK,0.039,0.01
2020-06-26,BCR,0.07,0.14
2020-06-26,BCR,0.067,0.13
2020-06-26,BCR,0.07,0.14
2020-06-26,BCR,0.076,0.17
2020-06-26,BCR,0.08,0.19
2020-06-26,BCR,0.089,0.23
2020-06-26,BCR,0.103,0.29
2020-06-26,BCR,0.09,0.23
2020-06-26,BCR,0.079,0.18
2020-06-26,LB,0.037,0.0
2020-06-26,LB,0.038,0.0
2020-06-26,LB,0.052,0.07
2020-06-26,LB,0.052,0.07
2020-06-26,LB,0.068,0.14
2020-06-26,LB,0.054,0.07
2020-06-26,LB,0.053,0.07
2020-06-26,HT,0.049,0.05
2020-06-26,HT,0.058,0.09
2020-06-26,HT,0.065,0.12
2020-06-26,HT,0.074,0.16
2020-06-26,HT,0.057,0.09
2020-06-26,HT,0.063,0.11
2020-06-26,HT,0.059,0.1
2020-06-26,HT,0.056,0.08
2020-06-26,HT,0.061,0.11
2020-06-26,HT,0.06,0.1
2020-06-26,BO,0.049,0.05
2020-06-26,BO,0.045,0.03
2020-06-26,BO,0.037,0.0
2020-06-26,BO,0.038,0.0
2020-06-26,BO,0.036,0.0
2020-06-29,LB,0.066,0.12
2020-06-29,LB,0.069,0.14
2020-06-29,LB,0.056,0.08
2020-06-29,LB,0.06,0.1
2020-06-29,HT,0.063,0.11
2020-06-29,HT,0.056,0.08
2020-06-29,BO,0.073,0.16
2020-06-29,BO,0.079,0.18
2020-07-01,PK,0.06,0.1
2020-07-01,PK,0.054,0.08
2020-07-01,PK,0.063,0.11
2020-07-01,PK,0.058,0.09
2020-07-01,PK,0.058,0.09
2020-07-01,PK,0.04,0.01
2020-07-01,BCR,0.084,0.2
2020-07-01,BCR,0.087,0.22
2020-07-01,BCR,0.106,0.3
2020-07-01,BCR,0.109,0.31
2020-07-01,BCR,0.1,0.28
2020-07-01,BCR,0.106,0.3
2020-07-01,BCR,0.084,0.21
2020-07-01,BCR,0.082,0.19
2020-07-01,LB,0.082,0.2
2020-07-01,LB,0.085,0.21
2020-07-01,LB,0.081,0.19
2020-07-01,LB,0.083,0.2
2020-07-01,LB,0.084,0.2
2020-07-01,LB,0.089,0.23
2020-07-01,HT,0.102,0.28
2020-07-01,HT,0.106,0.3
2020-07-01,HT,0.108,0.31
2020-07-01,HT,0.105,0.3
2020-07-01,HT,0.111,0.32
2020-07-01,HT,0.099,0.27
2020-07-01,HT,0.117,0.35
2020-07-01,HT,0.12,0.36
2020-07-01,BO,0.054,0.07
2020-07-01,BO,0.075,0.17
2020-07-01,BO,0.067,0.13
2020-07-01,BO,0.074,0.16
2020-07-01,BO,0.086,0.21
2020-07-01,BO,0.074,0.16
2020-07-01,BO,0.083,0.2
2020-07-02,PK,0.064,0.12
2020-07-02,PK,0.075,0.16
2020-07-02,PK,0.073,0.16
2020-07-02,PK,0.073,0.16
2020-07-02,PK,0.076,0.17
2020-07-02,PK,0.067,0.13
2020-07-02,PK,0.062,0.11
2020-07-02,PK,0.04,0.01
2020-07-02,BCR,0.175,0.6
2020-07-02,BCR,0.172,0.59
2020-07-02,BCR,0.152,0.5
2020-07-02,BCR,0.159,0.53
2020-07-02,BCR,0.182,0.63
2020-07-02,BCR,0.186,0.65
2020-07-02,BCR,0.218,0.79
2020-07-02,BCR,0.191,0.67
2020-07-02,BCR,0.173,0.59
2020-07-02,LB,0.058,0.09
2020-07-02,LB,0.08,0.19
2020-07-02,LB,0.078,0.18
2020-07-02,LB,0.073,0.16
2020-07-02,LB,0.061,0.11
2020-07-02,LB,0.037,0.0
2020-07-02,LB,0.037,0.0
2020-07-02,LB,0.04,0.01
2020-07-02,LB,0.057,0.09
2020-07-02,LB,0.068,0.13
2020-07-02,HT,0.096,0.26
2020-07-02,HT,0.092,0.24
2020-07-02,HT,0.103,0.29
2020-07-02,HT,0.12,0.36
2020-07-02,HT,0.131,0.41
2020-07-02,HT,0.132,0.41
2020-07-02,HT,0.129,0.4
2020-07-02,BO,0.049,0.05
2020-07-02,BO,0.037,0.0
2020-07-02,BO,0.05,0.06
2020-07-02,BO,0.061,0.1
2020-07-02,BO,0.081,0.19
2020-07-06,PK,0.057,0.09
2020-07-06,PK,0.067,0.13
2020-07-06,PK,0.071,0.15
2020-07-06,PK,0.068,0.13
2020-07-06,PK,0.065,0.12
2020-07-06,PK,0.036,0.0
2020-07-06,BCR,0.079,0.18
2020-07-06,BCR,0.071,0.15
2020-07-06,BCR,0.087,0.22
2020-07-06,BCR,0.091,0.23
2020-07-06,BCR,0.087,0.22
2020-07-06,BCR,0.089,0.22
2020-07-06,BCR,0.077,0.17
2020-07-06,BCR,0.074,0.16
2020-07-06,LB,0.082,0.2
2020-07-06,LB,0.088,0.22
2020-07-06,LB,0.102,0.28
2020-07-06,LB,0.094,0.25
2020-07-06,LB,0.101,0.28
2020-07-06,LB,0.089,0.23
2020-07-06,HT,0.061,0.11
2020-07-06,HT,0.049,0.05
2020-07-06,HT,0.057,0.09
2020-07-06,HT,0.06,0.1
2020-07-06,HT,0.081,0.19
2020-07-06,HT,0.097,0.26
2020-07-06,BO,0.058,0.09
2020-07-06,BO,0.067,0.13
2020-07-06,BO,0.073,0.16
2020-07-06,BO,0.089,0.23
2020-07-06,BO,0.101,0.28
2020-07-06,BO,0.102,0.28
2020-07-06,BO,0.096,0.25
2020-07-06,BO,0.081,0.19
2020-07-08,PK,0.144,0.47
2020-07-08,PK,0.366,1.43
2020-07-08,PK,0.717,2.96
2020-07-08,PK,0.867,3.62
2020-07-08,PK,0.649,2.66
2020-07-08,PK,0.326,1.26
2020-07-08,PK,0.268,1.01
2020-07-08,PK,0.355,1.38
2020-07-08,PK,0.288,1.09
2020-07-08,BCR,0.171,0.58
2020-07-08,BCR,0.164,0.55
2020-07-08,BCR,0.165,0.56
2020-07-08,BCR,0.16,0.54
2020-07-08,BCR,0.167,0.57
2020-07-08,BCR,0.175,0.6
2020-07-08,BCR,0.148,0.48
2020-07-08,LB,0.115,0.34
2020-07-08,LB,0.109,0.31
2020-07-08,LB,0.111,0.32
2020-07-08,LB,0.107,0.3
2020-07-08,LB,0.101,0.28
2020-07-08,LB,0.096,0.26
2020-07-08,LB,0.111,0.32
2020-07-08,LB,0.134,0.42
2020-07-08,LB,0.127,0.39
2020-07-08,LB,0.13,0.4
2020-07-08,LB,0.117,0.35
2020-07-08,HT,0.08,0.19
2020-07-08,HT,0.089,0.23
2020-07-08,HT,0.086,0.21
2020-07-08,HT,0.098,0.27
2020-07-08,HT,0.097,0.26
2020-07-08,BO,0.049,0.05
2020-07-08,BO,0.056,0.08
2020-07-08,BO,0.069,0.14
2020-07-08,BO,0.07,0.14
2020-07-08,BO,0.092,0.24
2020-07-08,BO,0.088,0.22
2020-07-08,BO,0.086,0.21
2020-07-10,PK,0.052,0.06
2020-07-10,PK,0.058,0.09
2020-07-10,PK,0.049,0.05
2020-07-10,PK,0.068,0.13
2020-07-10,PK,0.051,0.06
2020-07-10,PK,0.043,0.03
2020-07-10,PK,0.048,0.05
2020-07-10,PK,0.041,0.01
2020-07-10,PK,0.054,0.07
2020-07-10,PK,0.059,0.09
2020-07-10,PK,0.066,0.13
2020-07-10,BCR,0.089,0.23
2020-07-10,BCR,0.082,0.2
2020-07-10,BCR,0.094,0.25
2020-07-10,BCR,0.098,0.27
2020-07-10,BCR,0.09,0.23
2020-07-10,BCR,0.09,0.23
2020-07-10,BCR,0.074,0.16
2020-07-10,LB,0.058,0.09
2020-07-10,LB,0.04,0.01
2020-07-10,LB,0.069,0.14
2020-07-10,LB,0.069,0.14
2020-07-10,LB,0.074,0.16
2020-07-10,LB,0.086,0.21
2020-07-10,LB,0.082,0.2
2020-07-10,LB,0.075,0.16
2020-07-10,HT,0.053,0.07
2020-07-10,HT,0.043,0.03
2020-07-10,HT,0.041,0.02
2020-07-10,HT,0.054,0.07
2020-07-10,HT,0.058,0.09
2020-07-10,HT,0.076,0.17
2020-07-10,HT,0.081,0.19
2020-07-10,HT,0.076,0.17
2020-07-10,HT,0.072,0.15
2020-07-10,BO,0.044,0.03
2020-07-10,BO,0.067,0.13
2020-07-10,BO,0.055,0.08
2020-07-10,BO,0.036,0.0
2020-07-10,BO,0.041,0.02
2020-07-10,BO,0.052,0.06
2020-07-10,BO,0.061,0.1
2020-07-10,BO,0.059,0.09
2020-07-14,BCR,0.044,0.03
2020-07-14,BCR,0.05,0.06
2020-07-14,BCR,0.07,0.14
2020-07-14,BCR,0.071,0.15
2020-07-14,BCR,0.072,0.15
2020-07-14,BCR,0.075,0.17
2020-07-14,BCR,0.073,0.16
2020-07-14,BCR,0.07,0.14
2020-07-14,BCR,0.069,0.14
2020-07-14,BCR,0.078,0.18
2020-07-14,BCR,0.077,0.17
2020-07-14,BCR,0.072,0.15
2020-07-14,BCR,0.089,0.23
2020-07-14,PK,0.042,0.02
2020-07-14,PK,0.044,0.03
2020-07-14,PK,0.047,0.04
2020-07-14,PK,0.053,0.07
2020-07-14,PK,0.05,0.05
2020-07-14,PK,0.06,0.1
2020-07-14,PK,0.041,0.02
2020-07-14,PK,0.047,0.04
2020-07-15,PK,0.06,0.1
2020-07-15,PK,0.043,0.03
2020-07-15,PK,0.041,0.02
2020-07-15,PK,0.05,0.05
2020-07-15,BCR,0.063,0.11
2020-07-15,BCR,0.066,0.12
2020-07-15,BCR,0.074,0.16
2020-07-15,BCR,0.083,0.2
2020-07-15,BCR,0.085,0.21
2020-07-15,BCR,0.079,0.18
2020-07-15,BCR,0.094,0.25
2020-07-15,BCR,0.093,0.24
2020-07-15,LB,0.057,0.09
2020-07-15,LB,0.051,0.06
2020-07-15,LB,0.056,0.08
2020-07-15,LB,0.067,0.13
2020-07-15,LB,0.067,0.13
2020-07-15,LB,0.078,0.18
2020-07-15,LB,0.075,0.16
2020-07-15,LB,0.058,0.09
2020-07-15,LB,0.055,0.08
2020-07-15,LB,0.052,0.07
2020-07-15,LB,0.07,0.14
2020-07-15,LB,0.083,0.2
2020-07-15,LB,0.091,0.24
2020-07-15,LB,0.085,0.21
2020-07-15,LB,0.083,0.2
2020-07-15,LB,0.069,0.14
2020-07-15,LB,0.063,0.11
2020-07-15,LB,0.055,0.08
2020-07-15,LB,0.068,0.13
2020-07-15,LB,0.069,0.14
2020-07-15,LB,0.074,0.16
2020-07-15,LB,0.069,0.14
2020-07-15,HT,0.053,0.07
2020-07-15,HT,0.058,0.09
2020-07-15,HT,0.063,0.11
2020-07-15,HT,0.061,0.1
2020-07-15,HT,0.055,0.08
2020-07-15,HT,0.046,0.04
2020-07-15,HT,0.043,0.02
2020-07-15,HT,0.058,0.09
2020-07-15,HT,0.055,0.08
2020-07-15,HT,0.057,0.09
2020-07-15,HT,0.058,0.09
2020-07-15,HT,0.065,0.12
2020-07-15,HT,0.064,0.12
2020-07-15,HT,0.084,0.2
2020-07-15,HT,0.083,0.2
2020-07-15,BO,0.073,0.16
2020-07-15,BO,0.089,0.22
2020-07-15,BO,0.081,0.19
2020-07-15,BO,0.085,0.21
2020-07-15,BO,0.059,0.09
2020-07-15,BO,0.045,0.03
2020-07-15,BO,0.045,0.04
2020-07-15,BO,0.039,0.01
2020-07-15,BO,0.053,0.07
2020-07-17,PK,0.048,0.05
2020-07-17,PK,0.041,0.02
2020-07-17,PK,0.04,0.01
2020-07-17,PK,0.047,0.05
2020-07-17,PK,0.05,0.06
2020-07-17,PK,0.037,0.0
2020-07-17,PK,0.044,0.03
2020-07-17,PK,0.038,0.0
2020-07-17,BCR,0.138,0.44
2020-07-17,BCR,0.133,0.42
2020-07-17,BCR,0.11,0.32
2020-07-17,BCR,0.102,0.28
2020-07-17,BCR,0.113,0.33
2020-07-17,BCR,0.125,0.38
2020-07-17,BCR,0.128,0.39
2020-07-17,BCR,0.132,0.41
2020-07-17,BCR,0.11,0.32
2020-07-17,HT,0.055,0.08
2020-07-17,BO,0.096,0.26
2020-07-17,BO,0.092,0.24
2020-07-21,BCR,0.064,0.11
2020-07-21,BCR,0.052,0.07
2020-07-21,BCR,0.054,0.07
2020-07-21,BCR,0.073,0.16
2020-07-21,BCR,0.096,0.26
2020-07-21,BCR,0.095,0.25
2020-07-21,BCR,0.089,0.23
2020-07-21,BCR,0.088,0.22
2020-07-21,PK,0.058,0.09
2020-07-21,PK,0.042,0.02
2020-07-21,PK,0.042,0.02
2020-07-21,PK,0.051,0.06
2020-07-21,PK,0.062,0.11
2020-07-21,PK,0.065,0.12
2020-07-21,PK,0.078,0.18
2020-07-21,PK,0.063,0.11
2020-07-21,PK,0.06,0.1
2020-07-21,PK,0.06,0.1
2020-07-22,PK,0.068,0.14
2020-07-22,PK,0.071,0.15
2020-07-22,PK,0.062,0.11
2020-07-22,PK,0.064,0.12
2020-07-22,PK,0.058,0.09
2020-07-22,PK,0.049,0.05
2020-07-22,BCR,0.114,0.34
2020-07-22,BCR,0.106,0.3
2020-07-22,BCR,0.098,0.27
2020-07-22,BCR,0.101,0.28
2020-07-22,BCR,0.103,0.29
2020-07-22,BCR,0.099,0.27
2020-07-22,BCR,0.093,0.24
2020-07-22,LB,0.089,0.23
2020-07-22,LB,0.079,0.18
2020-07-22,LB,0.076,0.17
2020-07-22,LB,0.068,0.14
2020-07-22,LB,0.067,0.13
2020-07-22,LB,0.076,0.17
2020-07-22,LB,0.085,0.21
2020-07-22,LB,0.094,0.25
2020-07-22,LB,0.079,0.18
2020-07-22,LB,0.066,0.13
2020-07-22,LB,0.058,0.09
2020-07-22,LB,0.058,0.09
2020-07-22,LB,0.066,0.13
2020-07-22,LB,0.064,0.12
2020-07-22,LB,0.061,0.1
2020-07-22,HT,0.123,0.37
2020-07-22,HT,0.136,0.43
2020-07-22,HT,0.118,0.35
2020-07-22,HT,0.116,0.35
2020-07-22,HT,0.126,0.39
2020-07-22,HT,0.115,0.34
2020-07-22,HT,0.115,0.34
2020-07-22,HT,0.114,0.33
2020-07-22,HT,0.115,0.34
2020-07-22,HT,0.125,0.38
2020-07-22,HT,0.134,0.42
2020-07-22,HT,0.146,0.47
2020-07-22,BO,0.153,0.51
2020-07-22,BO,0.157,0.52
2020-07-22,BO,0.153,0.5
2020-07-22,BO,0.162,0.54
2020-07-22,BO,0.157,0.52
2020-07-24,BCR,0.132,0.41
2020-07-24,BCR,0.148,0.48
2020-07-24,BCR,0.154,0.51
2020-07-24,BCR,0.154,0.51
2020-07-24,BCR,0.173,0.59
2020-07-24,BCR,0.165,0.56
2020-07-24,BCR,0.164,0.55
2020-07-24,BCR,0.164,0.55
2020-07-24,BCR,0.155,0.51
2020-07-24,BCR,0.158,0.53
2020-07-24,HT,0.199,0.7
2020-07-24,HT,0.192,0.68
2020-07-24,BO,0.154,0.51
2020-07-24,BO,0.154,0.51
2020-07-24,PK,0.076,0.17
2020-07-24,PK,0.084,0.21
2020-07-24,PK,0.099,0.27
2020-07-24,PK,0.111,0.32
2020-07-24,PK,0.098,0.27
2020-07-24,PK,0.094,0.25
2020-07-24,PK,0.091,0.24
2020-07-24,PK,0.089,0.23
2020-07-24,PK,0.07,0.14
2020-07-24,PK,0.077,0.17
2020-07-24,PK,0.067,0.13
2020-07-24,PK,0.063,0.11
2020-07-27,PK,0.072,0.15
2020-07-27,PK,0.064,0.12
2020-07-27,PK,0.061,0.1
2020-07-27,PK,0.07,0.14
2020-07-27,PK,0.069,0.14
2020-07-27,PK,0.067,0.13
2020-07-27,BCR,0.137,0.44
2020-07-27,BCR,0.143,0.46
2020-07-27,BCR,0.131,0.41
2020-07-27,BCR,0.129,0.4
2020-07-27,BCR,0.127,0.39
2020-07-27,BCR,0.131,0.41
2020-07-27,LB,0.085,0.21
2020-07-27,LB,0.075,0.16
2020-07-27,LB,0.087,0.22
2020-07-27,LB,0.075,0.17
2020-07-27,LB,0.092,0.24
2020-07-27,LB,0.103,0.29
2020-07-27,LB,0.089,0.23
2020-07-27,LB,0.086,0.21
2020-07-27,HT,0.098,0.27
2020-07-27,HT,0.081,0.19
2020-07-27,HT,0.097,0.26
2020-07-27,HT,0.099,0.27
2020-07-27,HT,0.099,0.27
2020-07-27,BO,0.167,0.57
2020-07-27,BO,0.156,0.52
2020-07-27,BO,0.165,0.56
2020-07-27,BO,0.174,0.59
2020-07-27,BO,0.171,0.58
2020-07-27,BO,0.184,0.64
2020-07-27,BO,0.181,0.63
2020-07-28,PK,0.065,0.12
2020-07-28,PK,0.057,0.09
2020-07-28,PK,0.058,0.09
2020-07-28,PK,0.051,0.06
2020-07-28,PK,0.053,0.07
2020-07-28,PK,0.056,0.08
2020-07-28,PK,0.06,0.1
2020-07-28,PK,0.068,0.14
2020-07-28,PK,0.073,0.16
2020-07-28,PK,0.079,0.18
2020-07-28,PK,0.08,0.19
2020-07-28,PK,0.071,0.15
2020-07-28,BCR,0.109,0.31
2020-07-28,BCR,0.128,0.4
2020-07-28,BCR,0.155,0.51
2020-07-28,BCR,0.143,0.46
2020-07-28,BCR,0.137,0.44
2020-07-28,BCR,0.133,0.42
2020-07-28,BCR,0.106,0.3
2020-07-28,BCR,0.112,0.33
2020-07-28,BCR,0.093,0.24
2020-07-28,BCR,0.087,0.22
2020-07-28,BCR,0.09,0.23
2020-07-29,PK,0.059,0.1
2020-07-29,PK,0.064,0.12
2020-07-29,PK,0.078,0.18
2020-07-29,PK,0.081,0.19
2020-07-29,PK,0.068,0.14
2020-07-29,PK,0.065,0.12
2020-07-29,PK,0.065,0.12
2020-07-29,PK,0.078,0.18
2020-07-29,BCR,0.103,0.29
2020-07-29,BCR,0.105,0.29
2020-07-29,BCR,0.099,0.27
2020-07-29,BCR,0.109,0.31
2020-07-29,BCR,0.116,0.34
2020-07-29,BCR,0.113,0.33
2020-07-29,BCR,0.104,0.29
2020-07-29,BCR,0.096,0.26
2020-07-29,LB,0.098,0.26
2020-07-29,LB,0.093,0.24
2020-07-29,LB,0.107,0.31
2020-07-29,LB,0.107,0.3
2020-07-29,LB,0.093,0.24
2020-07-29,LB,0.089,0.23
2020-07-29,LB,0.072,0.15
2020-07-29,LB,0.066,0.13
2020-07-29,LB,0.07,0.14
2020-07-29,LB,0.072,0.15
2020-07-29,LB,0.074,0.16
2020-07-29,LB,0.072,0.15
2020-07-29,LB,0.091,0.23
2020-07-29,LB,0.1,0.28
2020-07-29,LB,0.103,0.29
2020-07-29,LB,0.098,0.27
2020-07-29,LB,0.074,0.16
2020-07-29,HT,0.106,0.3
2020-07-29,HT,0.113,0.33
2020-07-29,HT,0.128,0.4
2020-07-29,HT,0.125,0.38
2020-07-29,BO,0.152,0.5
2020-07-29,BO,0.14,0.45
2020-07-29,BO,0.125,0.38
2020-07-29,BO,0.125,0.38
2020-07-29,BO,0.135,0.43
2020-07-29,BO,0.145,0.47
2020-07-29,BO,0.135,0.43
2020-07-29,BO,0.132,0.41
2020-07-29,BO,0.121,0.37
2020-07-31,PK,0.078,0.18
2020-07-31,PK,0.083,0.2
2020-07-31,PK,0.094,0.25
2020-07-31,PK,0.091,0.24
2020-07-31,PK,0.074,0.16
2020-07-31,PK,0.07,0.14
2020-07-31,PK,0.046,0.04
2020-07-31,PK,0.044,0.03
2020-07-31,PK,0.056,0.08
2020-07-31,PK,0.066,0.12
2020-07-31,BCR,0.141,0.45
2020-07-31,BCR,0.162,0.54
2020-07-31,BCR,0.171,0.58
2020-07-31,BCR,0.153,0.5
2020-07-31,BCR,0.155,0.51
2020-07-31,BCR,0.141,0.45
2020-07-31,BCR,0.166,0.56
2020-07-31,BCR,0.199,0.7
2020-07-31,BCR,0.206,0.73
2020-07-31,BCR,0.172,0.59
2020-07-31,BCR,0.138,0.44
2020-07-31,BCR,0.129,0.4
2020-07-31,BCR,0.124,0.38
2020-07-31,BCR,0.138,0.44
2020-07-31,BCR,0.148,0.48
2020-07-31,BCR,0.144,0.46
2020-07-31,LB,0.084,0.2
2020-07-31,LB,0.097,0.26
2020-07-31,LB,0.081,0.19
2020-07-31,HT,0.17,0.58
2020-07-31,HT,0.17,0.58
2020-07-31,HT,0.144,0.47
2020-07-31,BO,0.109,0.31
2020-07-31,BO,0.109,0.31
2020-07-31,BO,0.101,0.28
2020-08-03,LB,0.114,0.34
2020-08-03,LB,0.117,0.35
2020-08-03,LB,0.114,0.34
2020-08-03,HT,0.121,0.37
2020-08-03,HT,0.136,0.43
2020-08-03,HT,0.136,0.43
2020-08-03,BO,0.126,0.39
2020-08-03,BO,0.118,0.35
2020-08-03,BO,0.102,0.28
2020-08-03,BO,0.114,0.33
2020-08-03,BO,0.113,0.33
2020-08-03,BO,0.115,0.34
2020-08-03,BO,0.119,0.36
2020-08-03,BO,0.121,0.37
2020-08-03,BO,0.116,0.34
2020-08-03,BO,0.098,0.27
2020-08-03,BO,0.081,0.19
2020-08-03,BO,0.104,0.29
2020-08-03,BO,0.11,0.32
2020-08-03,BO,0.128,0.39
2020-08-03,BO,0.116,0.34
2020-08-03,BO,0.088,0.22
