date,ndci,sensor
2018-05-14,-0.09753754668403652,Detroit_Landsat
2018-07-01,-0.004680787994894993,Detroit_Landsat
2018-07-17,-0.43096304305083843,Detroit_Landsat
2018-08-02,0.0565884818875381,Detroit_Landsat
2018-08-18,0.17875303473940093,Detroit_Landsat
2018-09-03,0.14343027962299498,Detroit_Landsat
2018-09-19,0.2689840766518206,Detroit_Landsat
2018-10-21,0.10400253091955627,Detroit_Landsat
2019-01-25,-0.20028591308401644,Detroit_Landsat
2019-03-30,0.048265208421866324,Detroit_Landsat
2019-05-01,-0.549869639614574,Detroit_Landsat
2019-06-02,0.06067076152730139,Detroit_Landsat
2019-06-18,-0.011434571402477414,Detroit_Landsat
2019-07-04,0.23535894190644158,Detroit_Landsat
2019-07-20,0.14263037799115297,Detroit_Landsat
2019-08-05,0.16289354189982028,Detroit_Landsat
2019-09-06,0.23409680337717467,Detroit_Landsat
2019-10-24,0.28695306788023517,Detroit_Landsat
2019-11-09,0.1378325316773467,Detroit_Landsat
2020-03-16,-0.0747388307434458,Detroit_Landsat
2020-04-17,0.0713543546145064,Detroit_Landsat
2020-05-03,0.3064252782230997,Detroit_Landsat
2020-07-06,0.0489274171850829,Detroit_Landsat
2020-07-22,0.12906091392216118,Detroit_Landsat
2020-08-07,0.07312470167541667,Detroit_Landsat
2020-08-23,-0.025751541882944286,Detroit_Landsat
2020-09-24,0.6739356178608569,Detroit_Landsat
2020-10-26,-0.3420143089268141,Detroit_Landsat
2020-11-27,0.05450959266834793,Detroit_Landsat
2021-01-14,-0.7369835514709174,Detroit_Landsat
2021-03-03,-0.08535401271665337,Detroit_Landsat
2021-04-20,0.009737781686156442,Detroit_Landsat
2021-05-06,0.1626642795256091,Detroit_Landsat
2021-06-23,-0.017860961665074507,Detroit_Landsat
2021-07-09,0.0033454910461764046,Detroit_Landsat
2021-07-25,-0.02653659635933921,Detroit_Landsat
2021-08-10,-0.22834008604000652,Detroit_Landsat
2021-09-11,-0.06302322594212165,Detroit_Landsat
2022-01-01,0.5350331769573884,Detroit_Landsat
2022-02-18,-0.21450974939981418,Detroit_Landsat
2022-03-06,-0.5383540754734198,Detroit_Landsat
2022-03-22,-0.36301845274264605,Detroit_Landsat
2022-04-07,-0.08424514550189123,Detroit_Landsat
2022-04-23,0.0075762130114742825,Detroit_Landsat
2022-05-09,0.21889721147645202,Detroit_Landsat
2022-05-25,0.2982332914292579,Detroit_Landsat
2022-06-26,-0.1804910931923013,Detroit_Landsat
2022-07-12,0.0894119128414877,Detroit_Landsat
2022-07-28,0.0953916364419192,Detroit_Landsat
2022-08-13,0.16568916203396417,Detroit_Landsat
2022-08-29,0.10408490229047654,Detroit_Landsat
2022-09-30,-0.06487712782222088,Detroit_Landsat
2022-10-16,0.031411076838615104,Detroit_Landsat
2022-11-17,-0.48827043849787016,Detroit_Landsat
2022-12-03,-0.27411801216627296,Detroit_Landsat
2023-01-20,-0.47466428049111825,Detroit_Landsat
2023-05-12,0.10264358670669901,Detroit_Landsat
2023-05-28,0.03379641519409973,Detroit_Landsat
2023-06-29,0.05820233592157364,Detroit_Landsat
2023-07-15,0.07839394846053781,Detroit_Landsat
2023-07-31,0.07204687326114251,Detroit_Landsat
2023-08-16,0.24707366373150902,Detroit_Landsat
2023-09-17,0.08623897804636188,Detroit_Landsat
2023-10-19,0.02973164010272939,Detroit_Landsat
2023-11-20,-0.04208195892262011,Detroit_Landsat
2024-02-24,-0.15986154279059644,Detroit_Landsat
2024-05-14,0.07102334871442284,Detroit_Landsat
2024-05-30,-0.06746629005535895,Detroit_Landsat
