datetime,date,chlorophyll_ugL,sensor
2013-11-01,2013-11-01,10.086453472528122,MODIS-Aqua
2013-11-04,2013-11-04,12.022347266421193,MODIS-Terra
2013-11-09,2013-11-09,7.506464613412369,MODIS-Aqua
2013-11-11,2013-11-11,11.67211019290852,MODIS-Aqua
2013-11-13,2013-11-13,10.306289924057108,MODIS-Terra
2013-11-13,2013-11-13,11.67903820414332,MODIS-Aqua
2013-11-14,2013-11-14,8.631473596521642,MODIS-Terra
2013-11-16,2013-11-16,8.385262182690921,MODIS-Terra
2013-11-17,2013-11-17,11.98126870782883,MODIS-Terra
2013-11-17,2013-11-17,7.296307391732227,MODIS-Aqua
2013-11-21,2013-11-21,6.646163350813964,MODIS-Terra
2013-11-21,2013-11-21,6.845715262279507,MODIS-Aqua
2013-11-22,2013-11-22,8.291593466151408,MODIS-Terra
2013-11-22,2013-11-22,7.173490329269668,MODIS-Aqua
2013-11-23,2013-11-23,6.016683505570698,MODIS-Terra
2013-11-23,2013-11-23,5.674609558027786,MODIS-Aqua
2013-11-24,2013-11-24,10.204826683704855,MODIS-Terra
2013-11-24,2013-11-24,5.1827086091153065,MODIS-Aqua
2013-11-25,2013-11-25,5.563838626019493,MODIS-Aqua
2013-11-28,2013-11-28,10.520169635681343,MODIS-Aqua
2013-11-28,2013-11-28,10.648526365686209,MODIS-Terra
2013-11-29,2013-11-29,19.292783759779365,MODIS-Terra
2013-12-04,2013-12-04,4.145621880325502,MODIS-Aqua
2013-12-04,2013-12-04,9.115198103302918,MODIS-Terra
2014-02-01,2014-02-01,17.138564974768467,MODIS-Terra
2014-02-16,2014-02-16,20.496153530489064,MODIS-Aqua
2014-02-19,2014-02-19,22.3236474793544,MODIS-Aqua
2014-02-21,2014-02-21,22.95834064977627,MODIS-Terra
2014-02-22,2014-02-22,23.471596163024785,MODIS-Aqua
2014-02-22,2014-02-22,20.391198729449595,MODIS-Terra
2014-02-23,2014-02-23,20.384999153784925,MODIS-Terra
2014-02-25,2014-02-25,28.480334534840356,MODIS-Aqua
2014-03-07,2014-03-07,19.81690847997947,MODIS-Aqua
2014-03-10,2014-03-10,17.62400659338386,MODIS-Aqua
2014-03-11,2014-03-11,21.680303295171527,MODIS-Terra
2014-03-11,2014-03-11,19.200018426155808,MODIS-Aqua
2014-03-12,2014-03-12,23.764077439929633,MODIS-Aqua
2014-03-12,2014-03-12,21.292401443873427,MODIS-Terra
2014-03-13,2014-03-13,22.27735175531053,MODIS-Aqua
2014-03-14,2014-03-14,22.35729046540086,MODIS-Aqua
2014-03-15,2014-03-15,21.07542068944977,MODIS-Terra
2014-03-15,2014-03-15,22.125813302122783,MODIS-Aqua
2014-03-17,2014-03-17,15.320443163085514,MODIS-Aqua
2014-03-17,2014-03-17,16.844553354858345,MODIS-Terra
2014-03-18,2014-03-18,21.897846279219497,MODIS-Terra
2014-03-18,2014-03-18,20.998807562425004,MODIS-Aqua
2014-03-19,2014-03-19,20.11025921315258,MODIS-Aqua
2014-03-19,2014-03-19,24.848412795561785,MODIS-Terra
2014-03-20,2014-03-20,19.913835558416583,MODIS-Aqua
2014-03-20,2014-03-20,21.49458060776031,MODIS-Terra
2014-03-21,2014-03-21,17.693078978018665,MODIS-Aqua
2014-03-21,2014-03-21,18.85660632353071,MODIS-Terra
2014-03-22,2014-03-22,18.250207688458104,MODIS-Terra
2014-03-22,2014-03-22,18.298235706949338,MODIS-Aqua
2014-03-23,2014-03-23,19.65492023682513,MODIS-Aqua
2014-03-23,2014-03-23,18.99870745831977,MODIS-Terra
2014-03-24,2014-03-24,21.71817669013532,MODIS-Terra
2014-04-02,2014-04-02,19.635451064139964,MODIS-Aqua
2014-04-02,2014-04-02,19.770433293200742,MODIS-Terra
2014-04-06,2014-04-06,23.411543169681167,MODIS-Aqua
2014-04-07,2014-04-07,16.52196504110197,MODIS-Aqua
2014-04-07,2014-04-07,16.967081777733714,MODIS-Terra
2014-04-09,2014-04-09,16.420419929948913,MODIS-Terra
2014-04-10,2014-04-10,19.04818327174793,MODIS-Terra
2014-04-10,2014-04-10,16.544143834128477,MODIS-Aqua
2014-04-11,2014-04-11,14.806416235916306,MODIS-Terra
2014-04-11,2014-04-11,17.065232001580142,MODIS-Aqua
2014-04-12,2014-04-12,16.911057936047257,MODIS-Aqua
2014-04-12,2014-04-12,20.145592383614968,MODIS-Terra
2014-04-13,2014-04-13,21.54134530807316,MODIS-Aqua
2014-04-13,2014-04-13,15.292838638173244,MODIS-Terra
2014-04-14,2014-04-14,19.01779059568653,MODIS-Terra
2014-04-15,2014-04-15,14.565948734070412,MODIS-Aqua
2014-04-16,2014-04-16,18.141953512285827,MODIS-Aqua
2014-04-16,2014-04-16,17.963988717430265,MODIS-Terra
2014-04-18,2014-04-18,18.564606540062233,MODIS-Aqua
2014-04-18,2014-04-18,17.152735088453475,MODIS-Terra
2014-04-19,2014-04-19,17.236516392988214,MODIS-Aqua
2014-04-20,2014-04-20,19.90182353424176,MODIS-Aqua
2014-04-20,2014-04-20,17.946968792780943,MODIS-Terra
2014-04-22,2014-04-22,17.693443301249427,MODIS-Terra
2014-04-28,2014-04-28,19.535350495563257,MODIS-Terra
2014-04-28,2014-04-28,18.319611124082478,MODIS-Aqua
2014-04-29,2014-04-29,21.06288116035483,MODIS-Aqua
2014-04-29,2014-04-29,17.622074322497845,MODIS-Terra
2014-04-30,2014-04-30,17.73706654793375,MODIS-Aqua
2014-05-03,2014-05-03,17.96734296779777,MODIS-Aqua
2014-05-05,2014-05-05,19.34499923900392,MODIS-Aqua
2014-05-06,2014-05-06,17.765792868252994,MODIS-Terra
2014-05-06,2014-05-06,28.22901559175166,MODIS-Aqua
2014-05-07,2014-05-07,17.168691555078812,MODIS-Terra
2014-05-07,2014-05-07,14.168795565750811,MODIS-Aqua
2014-05-10,2014-05-10,22.855617348925716,MODIS-Terra
2014-05-10,2014-05-10,20.14709336862211,MODIS-Aqua
2014-05-11,2014-05-11,17.432255812826696,MODIS-Aqua
2014-05-11,2014-05-11,14.530617081281493,MODIS-Terra
2014-05-13,2014-05-13,18.373932340232322,MODIS-Aqua
2014-05-13,2014-05-13,14.77652531382843,MODIS-Terra
2014-05-14,2014-05-14,17.904978599097134,MODIS-Aqua
2014-05-14,2014-05-14,18.628512331390475,MODIS-Terra
2014-05-16,2014-05-16,18.10546634404209,MODIS-Terra
2014-05-16,2014-05-16,16.199809116445884,MODIS-Aqua
2014-05-17,2014-05-17,22.783955081041697,MODIS-Terra
2014-05-17,2014-05-17,37.99760783977424,MODIS-Aqua
2014-05-19,2014-05-19,22.33292617089845,MODIS-Aqua
2014-05-20,2014-05-20,18.153901002873024,MODIS-Aqua
2014-05-20,2014-05-20,15.505167663275424,MODIS-Terra
2014-05-21,2014-05-21,20.0559272554815,MODIS-Terra
2014-05-21,2014-05-21,19.65492023682513,MODIS-Aqua
2014-05-22,2014-05-22,18.15886539686273,MODIS-Terra
2014-05-24,2014-05-24,22.187254587753994,MODIS-Terra
2014-05-24,2014-05-24,20.111444469477416,MODIS-Aqua
2014-05-26,2014-05-26,22.918235134639794,MODIS-Aqua
2014-05-26,2014-05-26,22.85138119050746,MODIS-Terra
2014-05-27,2014-05-27,14.417199347677471,MODIS-Aqua
2014-05-27,2014-05-27,14.33896439861369,MODIS-Terra
2014-05-28,2014-05-28,22.990688986705592,MODIS-Terra
2014-05-29,2014-05-29,22.888206140775587,MODIS-Aqua
2014-05-29,2014-05-29,17.83919435701149,MODIS-Terra
2014-05-30,2014-05-30,21.665465694781552,MODIS-Terra
2014-05-30,2014-05-30,21.528598185860268,MODIS-Aqua
2014-05-31,2014-05-31,17.388827650570054,MODIS-Terra
2014-05-31,2014-05-31,23.91616245479027,MODIS-Aqua
2014-06-01,2014-06-01,24.578754325898977,MODIS-Aqua
2014-06-01,2014-06-01,23.546821893849625,MODIS-Terra
2014-06-02,2014-06-02,27.416797633561593,MODIS-Terra
2014-06-02,2014-06-02,23.222828786396384,MODIS-Aqua
2014-06-03,2014-06-03,14.074656616397876,MODIS-Aqua
2014-06-03,2014-06-03,20.61879941459228,MODIS-Terra
2014-06-04,2014-06-04,34.58941596849679,MODIS-Aqua
2014-06-04,2014-06-04,35.38864775803158,MODIS-Terra
2014-06-05,2014-06-05,15.960424040192926,MODIS-Terra
2014-06-05,2014-06-05,25.474431336829383,MODIS-Aqua
2014-06-06,2014-06-06,28.496026860276107,MODIS-Aqua
2014-06-06,2014-06-06,25.369099297359167,MODIS-Terra
2014-06-07,2014-06-07,32.00380906185705,MODIS-Aqua
2014-06-07,2014-06-07,26.788088103478877,MODIS-Terra
2014-06-08,2014-06-08,34.70620317633677,MODIS-Aqua
2014-06-08,2014-06-08,28.743248507462535,MODIS-Terra
2014-06-09,2014-06-09,34.101552949820736,MODIS-Aqua
2014-06-09,2014-06-09,30.142927257650694,MODIS-Terra
2014-06-10,2014-06-10,30.302378686534258,MODIS-Terra
2014-06-10,2014-06-10,48.46410026128785,MODIS-Aqua
2014-06-11,2014-06-11,48.97728038114592,MODIS-Aqua
2014-06-11,2014-06-11,44.194877322437094,MODIS-Terra
2014-06-12,2014-06-12,16.69912212796104,MODIS-Terra
2014-06-12,2014-06-12,18.226729429508087,MODIS-Aqua
2014-06-13,2014-06-13,57.416361146893415,MODIS-Aqua
2014-06-15,2014-06-15,35.606199889021966,MODIS-Aqua
2014-06-15,2014-06-15,74.60885296021938,MODIS-Terra
2014-06-16,2014-06-16,70.7070886152899,MODIS-Terra
2014-06-16,2014-06-16,47.662383617264695,MODIS-Aqua
2014-06-17,2014-06-17,47.93392751165982,MODIS-Aqua
2014-06-17,2014-06-17,59.53266830511651,MODIS-Terra
2014-06-18,2014-06-18,91.86581346762532,MODIS-Aqua
2014-06-18,2014-06-18,89.64215254071028,MODIS-Terra
2014-06-19,2014-06-19,25.24440705831103,MODIS-Aqua
2014-06-19,2014-06-19,74.6009345534934,MODIS-Terra
2014-06-20,2014-06-20,76.05192490711657,MODIS-Terra
2014-06-20,2014-06-20,63.50642569885598,MODIS-Aqua
2014-06-22,2014-06-22,75.96155347104349,MODIS-Aqua
2014-06-22,2014-06-22,90.94506987004313,MODIS-Terra
2014-06-23,2014-06-23,33.677652291480555,MODIS-Aqua
2014-06-23,2014-06-23,46.92743979327548,MODIS-Terra
2014-06-24,2014-06-24,53.909284472050146,MODIS-Terra
2014-06-28,2014-06-28,148.50660512531104,MODIS-Terra
2014-06-28,2014-06-28,157.20761442753945,MODIS-Aqua
2014-06-29,2014-06-29,105.136922302536,MODIS-Terra
2014-06-29,2014-06-29,112.8926863195329,MODIS-Aqua
2014-06-30,2014-06-30,50.43515388680719,MODIS-Terra
2014-06-30,2014-06-30,59.002016500044164,MODIS-Aqua
2014-07-01,2014-07-01,47.610539713492955,MODIS-Aqua
2014-07-02,2014-07-02,40.07297010542325,MODIS-Terra
2014-07-02,2014-07-02,53.91753680772931,MODIS-Aqua
2014-07-03,2014-07-03,68.5902435121071,MODIS-Terra
2014-07-04,2014-07-04,66.09673444144678,MODIS-Terra
2014-07-05,2014-07-05,113.87449819216697,MODIS-Terra
2014-07-05,2014-07-05,103.54809545773381,MODIS-Aqua
2014-07-06,2014-07-06,54.53818922255006,MODIS-Aqua
2014-07-06,2014-07-06,94.6591657479002,MODIS-Terra
2014-07-07,2014-07-07,26.3100652788287,MODIS-Terra
2014-07-07,2014-07-07,50.491618328523124,MODIS-Aqua
2014-07-09,2014-07-09,119.67113475298594,MODIS-Terra
2014-07-10,2014-07-10,106.57901368966365,MODIS-Terra
2014-07-10,2014-07-10,78.7324654279006,MODIS-Aqua
2014-07-12,2014-07-12,75.86023221453318,MODIS-Aqua
2014-07-12,2014-07-12,103.8795419568356,MODIS-Terra
2014-07-13,2014-07-13,37.71242146240056,MODIS-Terra
2014-07-14,2014-07-14,42.30651048412542,MODIS-Terra
2014-07-15,2014-07-15,37.65984872875744,MODIS-Aqua
2014-07-15,2014-07-15,113.21547646644304,MODIS-Terra
2014-07-16,2014-07-16,30.271503894671795,MODIS-Terra
2014-07-17,2014-07-17,34.15620969941351,MODIS-Aqua
2014-07-17,2014-07-17,87.01890736096712,MODIS-Terra
2014-07-18,2014-07-18,77.56370437831382,MODIS-Aqua
2014-07-18,2014-07-18,78.74252154592087,MODIS-Terra
2014-07-19,2014-07-19,32.762724982313,MODIS-Terra
2014-07-19,2014-07-19,49.52361094782465,MODIS-Aqua
2014-07-20,2014-07-20,104.16479957173692,MODIS-Terra
2014-07-20,2014-07-20,47.65035700005237,MODIS-Aqua
2014-07-22,2014-07-22,74.91874411592329,MODIS-Terra
2014-07-24,2014-07-24,72.55841250656947,MODIS-Aqua
2014-07-24,2014-07-24,85.30329010512406,MODIS-Terra
2014-07-25,2014-07-25,75.84095467105209,MODIS-Terra
2014-07-25,2014-07-25,76.43703538348173,MODIS-Aqua
2014-07-26,2014-07-26,50.50912041889411,MODIS-Terra
2014-07-26,2014-07-26,49.713797173129585,MODIS-Aqua
2014-07-28,2014-07-28,47.46207873320545,MODIS-Terra
2014-07-29,2014-07-29,37.413224598730295,MODIS-Terra
2014-07-30,2014-07-30,35.908783159021155,MODIS-Terra
2014-07-31,2014-07-31,49.60224716718206,MODIS-Terra
2014-08-01,2014-08-01,84.79936206974496,MODIS-Terra
2014-08-03,2014-08-03,38.19308051073033,MODIS-Aqua
2014-08-04,2014-08-04,418.31566740488387,MODIS-Aqua
2014-08-05,2014-08-05,29.538750201159257,MODIS-Terra
2014-08-07,2014-08-07,122.69058957175365,MODIS-Terra
2014-08-07,2014-08-07,36.76086084672137,MODIS-Aqua
2014-08-08,2014-08-08,43.07094308983831,MODIS-Terra
2014-08-08,2014-08-08,49.16005829662152,MODIS-Aqua
2014-08-09,2014-08-09,45.26929144372442,MODIS-Terra
2014-08-09,2014-08-09,50.82275854893538,MODIS-Aqua
2014-08-10,2014-08-10,31.007668370801095,MODIS-Terra
2014-08-10,2014-08-10,127.52526703655356,MODIS-Aqua
2014-08-11,2014-08-11,40.962466584635166,MODIS-Terra
2014-08-11,2014-08-11,67.2926396693162,MODIS-Aqua
2014-08-12,2014-08-12,33.45809392282858,MODIS-Terra
2014-08-14,2014-08-14,28.479389779440204,MODIS-Aqua
2014-08-15,2014-08-15,35.909983202141326,MODIS-Terra
2014-08-15,2014-08-15,1.4998198452602303,MODIS-Aqua
2014-08-16,2014-08-16,29.44760827294233,MODIS-Aqua
2014-08-17,2014-08-17,51.9276712210973,MODIS-Aqua
2014-08-17,2014-08-17,20.770045883493438,MODIS-Terra
2014-08-18,2014-08-18,24.46717795249308,MODIS-Terra
2014-08-18,2014-08-18,27.652172554410637,MODIS-Aqua
2014-08-19,2014-08-19,94.0937387444678,MODIS-Aqua
2014-08-20,2014-08-20,31.28417920833141,MODIS-Aqua
2014-08-20,2014-08-20,29.877554632899496,MODIS-Terra
2014-08-21,2014-08-21,31.879457118027577,MODIS-Aqua
2014-08-21,2014-08-21,31.362066070889412,MODIS-Terra
2014-08-22,2014-08-22,27.198761991030246,MODIS-Terra
2014-08-22,2014-08-22,21.428322462783285,MODIS-Aqua
2014-08-23,2014-08-23,31.214162402002593,MODIS-Aqua
2014-08-23,2014-08-23,34.95413095778565,MODIS-Terra
2014-08-24,2014-08-24,25.26557717917861,MODIS-Aqua
2014-08-24,2014-08-24,31.713429789546034,MODIS-Terra
2014-08-25,2014-08-25,26.977334045890295,MODIS-Aqua
2014-08-25,2014-08-25,26.415628876155225,MODIS-Terra
2014-08-26,2014-08-26,27.476235532566808,MODIS-Terra
2014-08-26,2014-08-26,34.51137867632762,MODIS-Aqua
2014-08-27,2014-08-27,38.09013578698588,MODIS-Aqua
2014-08-29,2014-08-29,12.240523085596642,MODIS-Aqua
2014-08-31,2014-08-31,59.60839215519783,MODIS-Aqua
2014-08-31,2014-08-31,64.45980202053545,MODIS-Terra
2014-09-01,2014-09-01,39.041215455216566,MODIS-Aqua
2014-09-01,2014-09-01,39.59535204490309,MODIS-Terra
2014-09-02,2014-09-02,3.6890186617657736,MODIS-Aqua
2014-09-02,2014-09-02,44.55628884766555,MODIS-Terra
2014-09-03,2014-09-03,31.72964402639694,MODIS-Terra
2014-09-03,2014-09-03,32.03427228397449,MODIS-Aqua
2014-09-04,2014-09-04,29.51231556472943,MODIS-Terra
2014-09-04,2014-09-04,33.7585578172575,MODIS-Aqua
2014-09-05,2014-09-05,26.591993461507126,MODIS-Terra
2014-09-05,2014-09-05,28.236426604018764,MODIS-Aqua
2014-09-06,2014-09-06,28.570997945382835,MODIS-Terra
2014-09-06,2014-09-06,24.376379952568264,MODIS-Aqua
2014-09-07,2014-09-07,31.476735303438804,MODIS-Terra
2014-09-07,2014-09-07,28.91548816416596,MODIS-Aqua
2014-09-08,2014-09-08,30.356830020634945,MODIS-Terra
2014-09-08,2014-09-08,27.925824979410056,MODIS-Aqua
2014-09-09,2014-09-09,33.421616763937166,MODIS-Aqua
2014-09-09,2014-09-09,33.65051086253219,MODIS-Terra
2014-09-10,2014-09-10,36.45936541471516,MODIS-Aqua
2014-09-10,2014-09-10,38.98616123475425,MODIS-Terra
2014-09-11,2014-09-11,30.148777830216748,MODIS-Terra
2014-09-11,2014-09-11,26.007704705335808,MODIS-Aqua
2014-09-12,2014-09-12,35.16815260642496,MODIS-Terra
2014-09-14,2014-09-14,26.806088339120386,MODIS-Aqua
2014-09-14,2014-09-14,29.28488024691609,MODIS-Terra
2014-09-15,2014-09-15,19.861076884175077,MODIS-Aqua
2014-09-16,2014-09-16,30.291139771521756,MODIS-Terra
2014-09-16,2014-09-16,30.22170232261658,MODIS-Aqua
2014-09-17,2014-09-17,17.61132731071555,MODIS-Aqua
2014-09-19,2014-09-19,31.293116992753355,MODIS-Aqua
2014-09-19,2014-09-19,27.347615602918797,MODIS-Terra
2014-09-20,2014-09-20,33.862824241227614,MODIS-Aqua
2014-09-20,2014-09-20,30.434734781363087,MODIS-Terra
2014-09-21,2014-09-21,33.20104087234315,MODIS-Aqua
2014-09-26,2014-09-26,47.95106342973221,MODIS-Terra
2014-09-26,2014-09-26,44.81928174550172,MODIS-Aqua
2014-09-29,2014-09-29,44.71224236471361,MODIS-Aqua
2014-09-29,2014-09-29,53.3500843208624,MODIS-Terra
2014-09-30,2014-09-30,41.49802296718482,MODIS-Aqua
2014-09-30,2014-09-30,38.494903330952944,MODIS-Terra
2014-10-01,2014-10-01,54.312763122186965,MODIS-Aqua
2014-10-01,2014-10-01,49.3678352182277,MODIS-Terra
2014-10-02,2014-10-02,37.89525263982853,MODIS-Aqua
2014-10-02,2014-10-02,43.98455101692756,MODIS-Terra
2014-10-03,2014-10-03,37.66955438054227,MODIS-Aqua
2014-10-03,2014-10-03,41.912046866586344,MODIS-Terra
2014-10-04,2014-10-04,40.161064804661066,MODIS-Aqua
2014-10-04,2014-10-04,39.32901564568584,MODIS-Terra
2014-10-05,2014-10-05,59.679595096756735,MODIS-Terra
2014-10-05,2014-10-05,52.13636421271643,MODIS-Aqua
2014-10-06,2014-10-06,48.131360285879055,MODIS-Terra
2014-10-06,2014-10-06,52.775368030681825,MODIS-Aqua
2014-10-07,2014-10-07,50.30868379088508,MODIS-Terra
2014-10-07,2014-10-07,41.067640389616486,MODIS-Aqua
2014-10-08,2014-10-08,41.71768563329728,MODIS-Terra
2014-10-08,2014-10-08,35.10295992577811,MODIS-Aqua
2014-10-09,2014-10-09,26.85890984312305,MODIS-Terra
2014-10-09,2014-10-09,31.894613224380713,MODIS-Aqua
2014-10-10,2014-10-10,27.779196981963427,MODIS-Terra
2014-10-11,2014-10-11,25.892872345460425,MODIS-Terra
2014-10-12,2014-10-12,23.46772010177079,MODIS-Aqua
2014-10-12,2014-10-12,28.403434577447083,MODIS-Terra
2014-10-13,2014-10-13,14.026364441864363,MODIS-Aqua
2014-10-13,2014-10-13,16.873682143531063,MODIS-Terra
2014-10-16,2014-10-16,14.818434154749927,MODIS-Aqua
2014-10-16,2014-10-16,17.566050638816492,MODIS-Terra
2014-10-18,2014-10-18,22.678938999642046,MODIS-Terra
2014-10-18,2014-10-18,22.747192845949268,MODIS-Aqua
2014-10-19,2014-10-19,23.8913756312076,MODIS-Terra
2014-10-24,2014-10-24,20.67602102060118,MODIS-Aqua
2014-10-25,2014-10-25,6.127483226880478,MODIS-Aqua
2014-10-27,2014-10-27,7.251962874907432,MODIS-Aqua
2014-10-27,2014-10-27,7.686939249509959,MODIS-Terra
2014-11-01,2014-11-01,10.486242834491534,MODIS-Aqua
2014-11-02,2014-11-02,8.517800267921702,MODIS-Terra
2014-11-07,2014-11-07,8.596220278003052,MODIS-Aqua
2014-11-08,2014-11-08,11.076965448867455,MODIS-Aqua
2014-11-08,2014-11-08,7.41441464956982,MODIS-Terra
2014-11-10,2014-11-10,8.128563580955083,MODIS-Terra
2014-11-10,2014-11-10,7.430758138930988,MODIS-Aqua
2014-11-11,2014-11-11,8.57737721223394,MODIS-Terra
2014-11-11,2014-11-11,6.564639281957574,MODIS-Aqua
2014-11-15,2014-11-15,9.45046673706851,MODIS-Aqua
2014-11-15,2014-11-15,12.082775239671406,MODIS-Terra
2014-11-16,2014-11-16,10.993732094003153,MODIS-Aqua
2014-11-17,2014-11-17,12.21544968445902,MODIS-Terra
2014-11-17,2014-11-17,11.830482641253793,MODIS-Aqua
2014-11-24,2014-11-24,13.525751578032951,MODIS-Aqua
2014-11-25,2014-11-25,14.61047606568662,MODIS-Aqua
2014-11-29,2014-11-29,11.554103690756696,MODIS-Aqua
2014-12-18,2014-12-18,10.039605620528567,MODIS-Terra
2014-12-26,2014-12-26,3.9662338018183894,MODIS-Terra
2014-12-26,2014-12-26,7.073250489725059,MODIS-Aqua
2014-12-28,2014-12-28,4.531371794404615,MODIS-Terra
2014-12-28,2014-12-28,3.3145367537558665,MODIS-Aqua
2014-12-30,2014-12-30,6.606236771562066,MODIS-Terra
2014-12-30,2014-12-30,2.8727303498082097,MODIS-Aqua
2014-12-31,2014-12-31,5.5248659487277845,MODIS-Aqua
2015-01-01,2015-01-01,8.522821940772378,MODIS-Terra
2015-01-01,2015-01-01,4.811081511612637,MODIS-Aqua
2015-01-07,2015-01-07,8.65583666829334,MODIS-Terra
2015-01-07,2015-01-07,7.73325718290595,MODIS-Aqua
2015-01-19,2015-01-19,15.312047348639108,MODIS-Aqua
2015-01-19,2015-01-19,15.938311600767308,MODIS-Terra
2015-01-20,2015-01-20,12.041689583865,MODIS-Terra
2015-01-20,2015-01-20,8.140701545674428,MODIS-Aqua
2015-01-23,2015-01-23,14.007811817793732,MODIS-Terra
2015-01-24,2015-01-24,8.730793234233518,MODIS-Terra
2015-01-24,2015-01-24,14.42555791923798,MODIS-Aqua
2015-01-25,2015-01-25,13.97899199068655,MODIS-Aqua
2015-01-28,2015-01-28,16.679547661023026,MODIS-Terra
2015-01-30,2015-01-30,11.280314727428104,MODIS-Aqua
2015-01-30,2015-01-30,15.667631224611329,MODIS-Terra
2015-01-31,2015-01-31,10.421967388746795,MODIS-Aqua
2015-01-31,2015-01-31,12.788259364966459,MODIS-Terra
2015-02-14,2015-02-14,7.385935576932619,MODIS-Terra
2015-02-14,2015-02-14,7.4225426916237325,MODIS-Aqua
2015-02-16,2015-02-16,8.843487032221566,MODIS-Terra
2015-02-17,2015-02-17,13.784677132093917,MODIS-Aqua
2015-02-18,2015-02-18,9.569979463144222,MODIS-Aqua
2015-02-18,2015-02-18,13.977581087672728,MODIS-Terra
2015-02-19,2015-02-19,9.320873368087833,MODIS-Aqua
2015-02-20,2015-02-20,15.02767212968575,MODIS-Terra
2015-02-20,2015-02-20,13.50404948743493,MODIS-Aqua
2015-02-21,2015-02-21,13.572458083107517,MODIS-Aqua
2015-02-21,2015-02-21,10.672479670549777,MODIS-Terra
2015-02-22,2015-02-22,14.883776523379543,MODIS-Terra
2015-02-22,2015-02-22,10.924095877106963,MODIS-Aqua
2015-02-23,2015-02-23,11.838605986446007,MODIS-Terra
2015-02-23,2015-02-23,8.672779741863144,MODIS-Aqua
2015-02-24,2015-02-24,12.255923082961163,MODIS-Aqua
2015-02-24,2015-02-24,11.605990451850085,MODIS-Terra
2015-02-25,2015-02-25,14.078233928536724,MODIS-Aqua
2015-02-28,2015-02-28,12.900928110788072,MODIS-Aqua
2015-03-01,2015-03-01,13.44388639763069,MODIS-Aqua
2015-03-01,2015-03-01,13.494999768510617,MODIS-Terra
2015-03-02,2015-03-02,14.216516635124886,MODIS-Terra
2015-03-02,2015-03-02,13.060870938930586,MODIS-Aqua
2015-03-03,2015-03-03,15.706387125530634,MODIS-Terra
2015-03-03,2015-03-03,14.238467479205797,MODIS-Aqua
2015-03-04,2015-03-04,13.082768652657084,MODIS-Terra
2015-03-04,2015-03-04,13.879085687082956,MODIS-Aqua
2015-03-06,2015-03-06,16.89676533920059,MODIS-Terra
2015-03-06,2015-03-06,15.724910089324117,MODIS-Aqua
2015-03-07,2015-03-07,15.324126534217388,MODIS-Aqua
2015-03-08,2015-03-08,16.25249230077809,MODIS-Aqua
2015-03-08,2015-03-08,14.929516899342445,MODIS-Terra
2015-03-09,2015-03-09,16.17110118394859,MODIS-Terra
2015-03-09,2015-03-09,15.008936119350542,MODIS-Aqua
2015-03-12,2015-03-12,17.31508497021677,MODIS-Terra
2015-03-12,2015-03-12,16.203140550045,MODIS-Aqua
2015-03-17,2015-03-17,16.650498882573473,MODIS-Aqua
2015-03-18,2015-03-18,14.187477349473093,MODIS-Terra
2015-03-18,2015-03-18,14.7085474777514,MODIS-Aqua
2015-03-19,2015-03-19,17.707765744549206,MODIS-Terra
2015-03-21,2015-03-21,14.90318989810458,MODIS-Terra
2015-03-21,2015-03-21,14.763658512147432,MODIS-Aqua
2015-03-26,2015-03-26,19.79799733931813,MODIS-Terra
2015-03-26,2015-03-26,16.1912398076534,MODIS-Aqua
2015-03-27,2015-03-27,14.895354106398743,MODIS-Aqua
2015-03-27,2015-03-27,12.112172028020739,MODIS-Terra
2015-03-28,2015-03-28,14.600385208569188,MODIS-Aqua
2015-03-28,2015-03-28,13.76032530628648,MODIS-Terra
2015-03-29,2015-03-29,16.187514484015384,MODIS-Aqua
2015-03-29,2015-03-29,12.932440695034948,MODIS-Terra
2015-03-31,2015-03-31,13.663928485522842,MODIS-Terra
2015-04-01,2015-04-01,14.40142918408453,MODIS-Aqua
2015-04-01,2015-04-01,15.284152384149,MODIS-Terra
2015-04-02,2015-04-02,18.170331014396215,MODIS-Terra
2015-04-02,2015-04-02,16.022424194864843,MODIS-Aqua
2015-04-09,2015-04-09,15.540142080825829,MODIS-Terra
2015-04-09,2015-04-09,13.55464111148166,MODIS-Aqua
2015-04-10,2015-04-10,12.22425524348806,MODIS-Aqua
2015-04-11,2015-04-11,17.601278900771824,MODIS-Aqua
2015-04-12,2015-04-12,13.116075258344486,MODIS-Terra
2015-04-12,2015-04-12,12.124253485259148,MODIS-Aqua
2015-04-14,2015-04-14,12.52892915340661,MODIS-Terra
2015-04-14,2015-04-14,11.929209027901878,MODIS-Aqua
2015-04-15,2015-04-15,13.812786966888995,MODIS-Terra
2015-04-15,2015-04-15,10.85337101420262,MODIS-Aqua
2015-04-16,2015-04-16,14.54178395040912,MODIS-Terra
2015-04-16,2015-04-16,13.648751541541028,MODIS-Aqua
2015-04-17,2015-04-17,12.852398414371784,MODIS-Aqua
2015-04-17,2015-04-17,13.04977464335925,MODIS-Terra
2015-04-19,2015-04-19,15.867714724822827,MODIS-Terra
2015-04-19,2015-04-19,16.70741295173972,MODIS-Aqua
2015-04-20,2015-04-20,20.374719259866517,MODIS-Terra
2015-04-21,2015-04-21,17.42801625577269,MODIS-Terra
2015-04-22,2015-04-22,16.27591824234487,MODIS-Terra
2015-04-22,2015-04-22,14.303485058667682,MODIS-Aqua
